action,target,feature,spearman,abs_spearman
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,input_range,-0.23763541031440183,0.23763541031440183
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,input_mean_abs_change,-0.23763541031440183,0.23763541031440183
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,input_realized_volatility,-0.23763541031440183,0.23763541031440183
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,input_upside_volatility,-0.23763541031440183,0.23763541031440183
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,input_downside_volatility,-0.23763541031440183,0.23763541031440183
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,input_momentum,-0.23763541031440183,0.23763541031440183
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,input_trend_consistency,-0.23763541031440183,0.23763541031440183
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,input_lag1_autocorr,-0.23763541031440183,0.23763541031440183
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,input_max_drawdown,-0.23763541031440183,0.23763541031440183
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,input_max_drawup,-0.23763541031440183,0.23763541031440183
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,input_direction_entropy,-0.23763541031440183,0.23763541031440183
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,input_dominant_frequency_energy_ratio,-0.23763541031440183,0.23763541031440183
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,input_top3_frequency_energy_ratio,-0.23763541031440183,0.23763541031440183
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,input_low_freq_energy_ratio,-0.23763541031440183,0.23763541031440183
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,input_daily_cycle_energy_ratio,-0.23763541031440183,0.23763541031440183
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,router_freq_seasonal_peak_strength,-0.23763541031440183,0.23763541031440183
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,router_freq_harmonic_energy_ratio,-0.23763541031440183,0.23763541031440183
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,input_anomaly_density_intensity,0.2333333333333333,0.2333333333333333
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,input_volatility_shock,-0.21666666666666667,0.21666666666666667
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,pred_to_seq_ratio,0.17954621161490197,0.17954621161490197
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,router_timefreq_dominant_frequency_drift,0.13333333333333333,0.13333333333333333
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,router_timefreq_burstiness_index,-0.13333333333333333,0.13333333333333333
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,router_norm_normalization_drift_score,0.11666666666666665,0.11666666666666665
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,router_freq_high_freq_noise_share,0.11666666666666665,0.11666666666666665
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,router_timefreq_rolling_spectral_entropy_std,0.09999999999999999,0.09999999999999999
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,router_time_trend_to_noise_ratio,-0.049999999999999996,0.049999999999999996
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,router_timefreq_phase_concentration,-0.049999999999999996,0.049999999999999996
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,router_time_local_roughness_ratio,-0.016666666666666666,0.016666666666666666
placement_decoder_tanh_vs_gelu,gain_enc_gelu_dec_tanh_vs_gelu,router_multivar_target_channel_dominance,-0.016666666666666666,0.016666666666666666
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,pred_len,-0.8355099778440249,0.8355099778440249
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_time_robust_scale_ratio,0.7666666666666667,0.7666666666666667
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_time_outlier_mass_z3,0.7666666666666667,0.7666666666666667
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_time_local_roughness_ratio,0.75,0.75
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_freq_dominant_period_to_horizon_ratio,0.75,0.75
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_time_iqr_mad_ratio,0.7166666666666667,0.7166666666666667
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_time_late_early_level_shift,0.7166666666666667,0.7166666666666667
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_time_trend_to_noise_ratio,-0.7166666666666667,0.7166666666666667
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_timefreq_rolling_spectral_entropy_std,0.7166666666666667,0.7166666666666667
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_multivar_cross_channel_mean_abs_corr,0.7166666666666667,0.7166666666666667
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,pred_to_seq_ratio,-0.7010852072581887,0.7010852072581887
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_multivar_target_channel_dominance,0.6666666666666667,0.6666666666666667
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_volatility_shock,-0.6333333333333333,0.6333333333333333
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_freq_high_freq_noise_share,0.6333333333333333,0.6333333333333333
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_mean,0.6,0.6
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_timefreq_dominant_frequency_drift,0.6,0.6
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_timefreq_burstiness_index,-0.6,0.6
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_timefreq_phase_concentration,-0.5833333333333334,0.5833333333333334
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_norm_normalization_drift_score,0.5499999999999999,0.5499999999999999
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_anomaly_density_intensity,0.5166666666666667,0.5166666666666667
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_volatility,-0.43566491890973674,0.43566491890973674
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_std,-0.43566491890973674,0.43566491890973674
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_cv,-0.43566491890973674,0.43566491890973674
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_range,-0.43566491890973674,0.43566491890973674
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_mean_abs_change,-0.43566491890973674,0.43566491890973674
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_realized_volatility,-0.43566491890973674,0.43566491890973674
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_upside_volatility,-0.43566491890973674,0.43566491890973674
