date,Total_Irradiance,Global_Irradiance,Direct_Irradiance,Temperature,Atmosphere,Power
2019-01-01 12:00:00,936.6,760.844667,343.0,7.213333,862.638,23.075333
2019-01-01 12:15:00,973.933333,790.726,297.666667,7.8,862.221333,23.678
2019-01-01 12:30:00,997.266667,810.104667,246.666667,7.8,861.792667,24.170667
2019-01-01 12:45:00,1015.2,824.396,197.2,7.8,861.303333,24.604
2019-01-01 13:00:00,1021.8,829.431333,155.066667,7.8,860.902,24.699333
2019-01-01 13:15:00,1024.266667,831.596667,127.666667,7.8,860.422,24.874667
2019-01-01 13:30:00,1022.133333,829.972667,109.066667,8.313333,860.091333,24.872667
2019-01-01 13:45:00,1008.066667,818.387333,95.0,8.9,859.686,24.564667
2019-01-01 14:00:00,991.733333,805.179333,84.866667,8.973333,859.279333,24.314
2019-01-01 14:15:00,959.866667,779.249333,77.866667,10.0,858.968,23.938
2019-01-01 14:30:00,845.4,686.302667,72.133333,10.0,858.627333,22.749333
2019-01-01 14:45:00,873.733333,709.472,74.266667,10.0,858.423333,22.782
2019-01-01 15:00:00,864.933333,702.217333,77.066667,10.293333,858.251333,22.674
2019-01-01 15:15:00,842.866667,684.624,95.6,11.1,857.987333,21.707333
2019-01-01 15:30:00,619.333333,503.007333,124.733333,11.1,857.817333,15.209333
2019-01-01 15:45:00,611.2,496.348667,119.8,11.1,857.68,14.98
2019-01-01 16:00:00,548.333333,445.247333,118.4,11.1,857.448,15.111333
2019-01-01 16:15:00,576.866667,468.145333,100.133333,11.1,857.488,14.938
2019-01-01 16:30:00,505.6,410.546667,113.666667,11.1,857.571333,14.093333
2019-01-01 16:45:00,540.6,438.912667,72.6,11.1,857.672,14.66
2019-01-01 17:00:00,533.466667,433.012,79.733333,11.1,857.771333,14.073333
2019-01-01 17:15:00,447.6,363.288,49.333333,11.1,858.038,11.547333
2019-01-01 17:30:00,370.333333,300.277333,40.4,11.1,858.167333,9.436
2019-01-01 17:45:00,287.333333,232.72,36.4,11.1,858.493333,6.830667
2019-01-01 18:00:00,204.133333,165.430667,23.933333,10.44,858.597333,4.382
2019-01-01 18:15:00,108.533333,87.804,13.266667,9.046667,858.711333,1.972
2019-01-01 18:30:00,18.2,14.399333,2.933333,8.166667,858.998667,0.250667
2019-01-01 18:45:00,1.0,0.0,0.0,7.9,859.196667,0.0
2019-01-01 19:00:00,1.0,0.0,0.0,7.533333,859.416667,0.0
2019-01-01 19:15:00,1.0,0.0,0.0,6.8,859.684,0.0
2019-01-01 19:30:00,1.0,0.0,0.0,6.8,859.866,0.0
2019-01-01 19:45:00,1.0,0.0,0.0,6.8,860.022,0.0
2019-01-01 20:00:00,1.0,0.0,0.0,6.8,860.146,0.0
2019-01-01 20:15:00,1.0,0.0,0.0,6.8,860.201333,0.0
2019-01-01 20:30:00,1.0,0.0,0.0,6.8,860.370667,0.0
2019-01-01 20:45:00,1.0,0.0,0.0,6.8,860.356,0.0
2019-01-01 21:00:00,1.0,0.0,0.0,6.8,860.542,0.0
2019-01-01 21:15:00,1.0,0.0,0.0,6.8,860.588,0.0
2019-01-01 21:30:00,1.0,0.0,0.0,6.8,860.657333,0.0
2019-01-01 21:45:00,1.0,0.0,0.0,6.8,860.786667,0.0
2019-01-01 22:00:00,1.0,0.0,0.0,6.8,860.987333,0.0
2019-01-01 22:15:00,1.0,0.0,0.0,6.8,861.19,0.0
2019-01-01 22:30:00,1.0,0.0,0.0,6.8,861.313333,0.0
2019-01-01 22:45:00,1.0,0.0,0.0,6.8,861.386667,0.0
2019-01-01 23:00:00,1.0,0.0,0.0,6.653333,861.424667,0.0
2019-01-01 23:15:00,1.0,0.0,0.0,5.7,861.592667,0.0
2019-01-01 23:30:00,1.0,0.0,0.0,5.7,861.684667,0.0
2019-01-01 23:45:00,1.0,0.0,0.0,5.7,861.890667,0.0
2019-01-02 00:00:00,1.0,0.0,0.0,5.7,861.96,0.0
2019-01-02 00:15:00,1.0,0.0,0.0,4.746667,862.098667,0.0
2019-01-02 00:30:00,1.0,0.0,0.0,4.6,862.16,0.0
2019-01-02 00:45:00,1.0,0.0,0.0,4.6,862.284,0.0
2019-01-02 01:00:00,1.0,0.0,0.0,4.6,862.283333,0.0
2019-01-02 01:15:00,1.0,0.0,0.0,4.6,862.380667,0.0
2019-01-02 01:30:00,1.0,0.0,0.0,4.6,862.266,0.0
2019-01-02 01:45:00,1.0,0.0,0.0,4.6,862.268,0.0
2019-01-02 02:00:00,1.0,0.0,0.0,4.6,862.367333,0.0
2019-01-02 02:15:00,1.0,0.0,0.0,4.6,862.396,0.0
2019-01-02 02:30:00,1.0,0.0,0.0,4.6,862.382667,0.0
2019-01-02 02:45:00,1.0,0.0,0.0,4.013333,862.412,0.0
2019-01-02 03:00:00,1.0,0.0,0.0,3.5,862.484,0.0
2019-01-02 03:15:00,1.0,0.0,0.0,3.5,862.58,0.0
2019-01-02 03:30:00,1.0,0.0,0.0,3.5,862.626,0.0
2019-01-02 03:45:00,1.0,0.0,0.0,2.853333,862.649333,0.0
2019-01-02 04:00:00,1.0,0.0,0.0,1.4,862.693333,0.0
2019-01-02 04:15:00,1.0,0.0,0.0,1.4,862.722667,0.0
2019-01-02 04:30:00,1.0,0.0,0.0,1.4,862.656667,0.0
2019-01-02 04:45:00,1.0,0.0,0.0,1.4,862.632,0.0
2019-01-02 05:00:00,1.0,0.0,0.0,1.4,862.579333,0.0
2019-01-02 05:15:00,1.0,0.0,0.0,1.4,862.5,0.0
2019-01-02 05:30:00,1.0,0.0,0.0,1.4,862.570667,0.0
2019-01-02 05:45:00,1.0,0.0,0.0,0.666667,862.686,0.0
2019-01-02 06:00:00,1.0,0.0,0.0,0.966667,862.61,0.0
2019-01-02 06:15:00,1.0,0.0,0.0,1.3,862.595333,0.0
2019-01-02 06:30:00,1.0,0.0,0.0,1.3,862.744667,0.0
2019-01-02 06:45:00,1.0,0.0,0.0,1.3,862.842,0.0
2019-01-02 07:00:00,1.0,0.0,0.0,1.033333,862.984,0.0
2019-01-02 07:15:00,1.0,0.0,0.0,0.3,863.175333,0.0
2019-01-02 07:30:00,1.0,0.0,0.0,-0.433333,863.498667,0.0
2019-01-02 07:45:00,1.0,0.0,0.0,-0.8,863.718,0.0
2019-01-02 08:00:00,1.0,0.0,0.0,-0.8,863.919333,0.0
2019-01-02 08:15:00,1.8,1.299333,0.933333,-0.8,864.184667,0.0
2019-01-02 08:30:00,9.266667,7.957333,7.066667,-0.8,864.356,0.172
2019-01-02 08:45:00,88.666667,72.159333,20.333333,-0.4,864.54,2.147333
2019-01-02 09:00:00,115.8,94.030667,70.2,0.733333,864.599333,4.734
2019-01-02 09:15:00,179.533333,145.836667,134.466667,1.2,864.577333,7.238667
2019-01-02 09:30:00,310.133333,251.828,170.866667,2.446667,864.526,9.869333
2019-01-02 09:45:00,502.533333,408.381333,196.266667,2.593333,864.562667,12.295333
2019-01-02 10:00:00,581.933333,473.071333,241.266667,2.3,864.562667,14.164
2019-01-02 10:15:00,631.466667,513.238,278.0,2.666667,864.768667,15.773333
2019-01-02 10:30:00,692.266667,562.285333,319.8,3.693333,864.808,17.377333
2019-01-02 10:45:00,739.0,600.230667,354.733333,4.94,864.720667,18.775333
2019-01-02 11:00:00,781.2,634.876667,381.066667,5.673333,864.54,19.910667
2019-01-02 11:15:00,822.533333,668.33,390.333333,4.5,864.418667,20.967333
2019-01-02 11:30:00,862.4,700.648,379.533333,4.72,864.132667,21.802
2019-01-02 11:45:00,904.066667,734.318,354.866667,5.6,863.78,22.548
2019-01-02 12:00:00,935.8,759.977333,315.533333,5.6,863.536667,23.164
2019-01-02 12:15:00,972.466667,789.806667,269.0,6.113333,863.303333,23.82
2019-01-02 12:30:00,992.6,806.044667,220.2,6.7,863.116,24.186
2019-01-02 12:45:00,1013.466667,822.827333,174.533333,6.7,862.768667,24.557333
2019-01-02 13:00:00,1031.0,837.442,137.133333,7.8,862.375333,24.902
2019-01-02 13:15:00,1032.133333,838.037333,113.2,7.8,862.030667,24.92
2019-01-02 13:30:00,1027.466667,834.356667,94.6,8.093333,861.586,24.914
2019-01-02 13:45:00,1024.8,832.083333,81.2,8.9,861.242,24.764667
2019-01-02 14:00:00,1007.266667,817.574,71.666667,9.266667,860.848667,24.538
2019-01-02 14:15:00,977.0,793.053333,66.666667,10.0,860.513333,24.233333
2019-01-02 14:30:00,933.266667,757.541333,61.533333,10.0,860.246667,23.690667
2019-01-02 14:45:00,896.866667,727.768,57.733333,10.0,859.954,23.169333
2019-01-02 15:00:00,861.8,699.239333,53.6,11.1,859.614667,22.571333
2019-01-02 15:15:00,821.8,667.138667,49.266667,11.686667,859.469333,21.797333
2019-01-02 15:30:00,781.933333,634.605333,46.066667,12.2,859.346,20.921333
2019-01-02 15:45:00,729.666667,592.326667,44.066667,12.2,859.242667,19.940667
2019-01-02 16:00:00,691.466667,561.254667,43.2,12.2,859.198667,18.923333
2019-01-02 16:15:00,654.4,530.831333,42.4,12.2,859.09,17.763333
2019-01-02 16:30:00,607.933333,493.317333,40.133333,12.2,859.028667,16.482667
2019-01-02 16:45:00,555.733333,450.93,40.066667,12.2,858.99,15.088
2019-01-02 17:00:00,492.466667,399.504,37.466667,12.2,858.984,13.276
2019-01-02 17:15:00,436.2,354.032,34.133333,12.2,858.990667,11.452667
2019-01-02 17:30:00,363.133333,294.486,31.4,11.54,858.937333,9.210667
2019-01-02 17:45:00,278.0,225.138667,27.066667,11.1,859.006,6.557333
2019-01-02 18:00:00,192.133333,155.688667,21.4,10.146667,859.136667,4.020667
2019-01-02 18:15:00,113.733333,91.920667,13.933333,9.78,859.25,1.982
2019-01-02 18:30:00,23.866667,18.946,3.933333,8.9,859.576,0.322
2019-01-02 18:45:00,1.0,0.054,0.0,8.3,859.74,0.0
2019-01-02 19:00:00,1.0,0.0,0.0,7.9,859.933333,0.0
2019-01-02 19:15:00,1.0,0.0,0.0,7.9,860.122667,0.0
2019-01-02 19:30:00,1.0,0.0,0.0,7.9,860.377333,0.0
2019-01-02 19:45:00,1.0,0.0,0.0,7.9,860.544,0.0
2019-01-02 20:00:00,1.0,0.0,0.0,7.9,860.650667,0.0
2019-01-02 20:15:00,1.0,0.0,0.0,7.9,860.912,0.0
2019-01-02 20:30:00,1.0,0.0,0.0,7.9,861.112667,0.0
2019-01-02 20:45:00,1.0,0.0,0.0,7.9,861.304,0.0
2019-01-02 21:00:00,1.0,0.0,0.0,7.46,861.335333,0.0
2019-01-02 21:15:00,1.0,0.0,0.0,6.8,861.313333,0.0
2019-01-02 21:30:00,1.0,0.0,0.0,6.8,861.328,0.0
2019-01-02 21:45:00,1.0,0.0,0.0,6.8,861.408667,0.0
2019-01-02 22:00:00,1.0,0.0,0.0,6.8,861.402,0.0
2019-01-02 22:15:00,1.0,0.0,0.0,6.286667,861.342667,0.0
2019-01-02 22:30:00,1.0,0.0,0.0,5.7,861.283333,0.0
2019-01-02 22:45:00,1.0,0.0,0.0,5.7,861.291333,0.0
2019-01-02 23:00:00,1.0,0.0,0.0,5.48,861.238,0.0
2019-01-02 23:15:00,1.0,0.0,0.0,3.793333,861.306,0.0
2019-01-02 23:30:00,1.0,0.0,0.0,4.16,861.159333,0.0
2019-01-02 23:45:00,1.0,0.0,0.0,4.6,861.144,0.0
2019-01-03 00:00:00,1.0,0.0,0.0,4.6,861.136,0.0
2019-01-03 00:15:00,1.0,0.0,0.0,4.6,861.16,0.0
2019-01-03 00:30:00,1.0,0.0,0.0,4.6,861.16,0.0
2019-01-03 00:45:00,1.0,0.0,0.0,4.6,861.112,0.0
2019-01-03 01:00:00,1.0,0.0,0.0,4.6,861.191333,0.0
2019-01-03 01:15:00,1.0,0.0,0.0,4.16,861.342667,0.0
2019-01-03 01:30:00,1.0,0.0,0.0,3.5,861.408667,0.0
2019-01-03 01:45:00,1.0,0.0,0.0,3.5,861.462,0.0
2019-01-03 02:00:00,1.0,0.0,0.0,3.5,861.439333,0.0
2019-01-03 02:15:00,1.0,0.0,0.0,3.5,861.533333,0.0
2019-01-03 02:30:00,1.0,0.0,0.0,3.5,861.446667,0.0
2019-01-03 02:45:00,1.0,0.0,0.0,3.5,861.365333,0.0
2019-01-03 03:00:00,1.0,0.0,0.0,3.5,861.212667,0.0
2019-01-03 03:15:00,1.0,0.0,0.0,3.5,861.064667,0.0
2019-01-03 03:30:00,1.0,0.0,0.0,3.5,860.773333,0.0
2019-01-03 03:45:00,1.0,0.0,0.0,3.28,860.565333,0.0
2019-01-03 04:00:00,1.0,0.0,0.0,2.546667,860.542,0.0
2019-01-03 04:15:00,1.0,0.0,0.0,3.5,860.436667,0.0
2019-01-03 04:30:00,1.0,0.0,0.0,3.5,860.271333,0.0
2019-01-03 04:45:00,1.0,0.0,0.0,3.5,860.224,0.0
2019-01-03 05:00:00,1.0,0.0,0.0,3.5,860.232,0.0
2019-01-03 05:15:00,1.0,0.0,0.0,3.5,860.136667,0.0
2019-01-03 05:30:00,1.0,0.0,0.0,3.5,860.074,0.0
2019-01-03 05:45:00,1.0,0.0,0.0,3.5,860.117,0.0
2019-01-03 06:00:00,1.0,0.0,0.0,3.5,860.029333,0.0
2019-01-03 06:15:00,1.0,0.0,0.0,3.5,859.955333,0.0
2019-01-03 06:30:00,1.0,0.0,0.0,3.5,859.977333,0.0
2019-01-03 06:45:00,1.0,0.0,0.0,3.5,860.021333,0.0
2019-01-03 07:00:00,1.0,0.0,0.0,3.5,860.208,0.0
2019-01-03 07:15:00,1.0,0.0,0.0,3.5,860.256,0.0
2019-01-03 07:30:00,1.0,0.0,0.0,3.5,860.392667,0.0
2019-01-03 07:45:00,1.0,0.0,0.0,3.5,860.466667,0.0
2019-01-03 08:00:00,1.0,0.0,0.0,3.5,860.565333,0.0
2019-01-03 08:15:00,2.6,2.218,0.933333,1.6,860.818,0.0
2019-01-03 08:30:00,11.266667,9.636667,7.333333,2.133333,860.941333,0.182
2019-01-03 08:45:00,90.066667,73.242667,20.666667,2.4,861.088667,1.818
2019-01-03 09:00:00,135.8,110.216,68.0,3.426667,861.152,4.218667
2019-01-03 09:15:00,163.866667,132.952,128.666667,3.5,861.208,6.772667
2019-01-03 09:30:00,305.6,248.093333,166.133333,3.5,861.183333,9.512
2019-01-03 09:45:00,490.0,398.258667,193.733333,3.5,861.206667,11.916667
2019-01-03 10:00:00,584.133333,474.802667,242.133333,4.38,861.144,14.018667
2019-01-03 10:15:00,643.8,523.360667,282.333333,4.6,861.176,15.956
2019-01-03 10:30:00,696.066667,565.476667,319.466667,4.6,861.260667,17.519333
2019-01-03 10:45:00,736.866667,598.552,349.066667,5.7,861.283333,18.729333
2019-01-03 11:00:00,773.066667,627.893333,367.266667,5.7,861.261333,19.742
2019-01-03 11:15:00,817.466667,663.89,372.6,5.773333,861.096667,20.830667
2019-01-03 11:30:00,862.666667,700.592667,367.533333,6.8,860.78,22.092
2019-01-03 11:45:00,921.066667,747.906667,344.533333,6.8,860.206667,23.366
2019-01-03 12:00:00,948.066667,769.667333,288.866667,7.753333,859.832,24.062667
2019-01-03 12:15:00,978.733333,794.84,241.133333,7.9,859.584667,24.530667
2019-01-03 12:30:00,1000.333333,812.217333,196.333333,7.966667,859.258,24.987333
2019-01-03 12:45:00,1015.666667,824.777333,156.266667,8.9,858.898,25.36
2019-01-03 13:00:00,1022.7,830.433,126.7,8.9,858.601,25.481
2019-01-03 13:15:00,1039.333333,843.938667,106.666667,8.9,858.054,25.868
2019-01-03 13:30:00,995.333333,808.264667,92.866667,8.9,857.695333,24.249333
2019-01-03 13:45:00,861.733333,699.727333,85.933333,9.56,857.362,22.168667
2019-01-03 14:00:00,839.4,681.648,90.333333,10.0,857.004667,20.504
2019-01-03 14:15:00,706.3,573.597,95.4,10.0,856.695,17.047
2019-01-03 14:30:00,606.8,492.668,104.466667,11.1,856.305333,15.253333
2019-01-03 14:45:00,678.133333,550.480667,95.266667,11.1,855.951333,17.389333
2019-01-03 15:00:00,673.066667,546.53,83.266667,11.1,855.838,18.304667
2019-01-03 15:15:00,624.066667,506.741333,65.933333,11.1,855.524667,16.518
2019-01-03 15:30:00,641.0,520.492,72.666667,11.1,855.607333,16.654667
2019-01-03 15:45:00,769.4,624.536667,65.133333,11.1,855.536667,20.402
2019-01-03 16:00:00,699.933333,568.453333,60.733333,11.1,855.499333,18.408
2019-01-03 16:15:00,674.6,547.506,58.0,11.1,855.491333,17.590667
2019-01-03 16:30:00,622.066667,504.902,53.266667,11.1,855.594667,15.818
2019-01-03 16:45:00,589.133333,478.106,61.2,11.1,855.616,15.066
2019-01-03 17:00:00,355.266667,288.368,48.466667,11.1,855.814,9.493333
2019-01-03 17:15:00,290.066667,235.425333,50.8,11.1,855.936667,7.766
2019-01-03 17:30:00,307.866667,249.772,64.4,11.1,856.192,8.2
2019-01-03 17:45:00,190.8,154.768,50.4,11.1,856.434,4.77
2019-01-03 18:00:00,142.466667,115.520667,45.0,10.733333,856.473333,3.032667
2019-01-03 18:15:00,117.6,95.167333,22.466667,10.0,856.636,2.092
2019-01-03 18:30:00,26.666667,21.274667,6.2,9.926667,856.782667,0.395333
2019-01-03 18:45:00,0.133333,0.054,0.0,8.9,856.944667,0.0
2019-01-03 19:00:00,0.0,0.0,0.0,8.9,857.172667,0.0
2019-01-03 19:15:00,0.0,0.0,0.0,8.566667,857.400667,0.0
2019-01-03 19:30:00,0.0,0.0,0.0,7.9,857.611333,0.0
2019-01-03 19:45:00,0.0,0.0,0.0,7.9,857.710667,0.0
2019-01-03 20:00:00,0.0,0.0,0.0,7.9,857.811333,0.0
2019-01-03 20:15:00,0.0,0.0,0.0,7.9,857.887333,0.0
2019-01-03 20:30:00,0.0,0.0,0.0,7.9,857.970667,0.0
2019-01-03 20:45:00,0.0,0.0,0.0,7.9,858.070667,0.0
2019-01-03 21:00:00,0.0,0.0,0.0,7.9,858.122667,0.0
2019-01-03 21:15:00,0.0,0.0,0.0,7.826667,858.137333,0.0
2019-01-03 21:30:00,0.0,0.0,0.0,6.8,858.196,0.0
2019-01-03 21:45:00,0.0,0.0,0.0,6.8,858.312,0.0
2019-01-03 22:00:00,0.0,0.0,0.0,6.8,858.408,0.0
2019-01-03 22:15:00,0.0,0.0,0.0,6.8,858.463333,0.0
2019-01-03 22:30:00,0.0,0.0,0.0,6.8,858.524,0.0
2019-01-03 22:45:00,0.0,0.0,0.0,6.8,858.553333,0.0
2019-01-03 23:00:00,0.0,0.0,0.0,6.8,858.598,0.0
2019-01-03 23:15:00,0.0,0.0,0.0,6.8,858.62,0.0
2019-01-03 23:30:00,0.0,0.0,0.0,6.506667,858.75,0.0
2019-01-03 23:45:00,0.0,0.0,0.0,5.7,858.836,0.0
2019-01-04 00:00:00,0.0,0.0,0.0,5.7,858.875333,0.0
2019-01-04 00:15:00,0.0,0.0,0.0,5.7,858.991333,0.0
2019-01-04 00:30:00,0.0,0.0,0.0,5.7,859.066667,0.0
2019-01-04 00:45:00,0.0,0.0,0.0,5.7,859.144667,0.0
2019-01-04 01:00:00,0.0,0.0,0.0,5.7,859.332667,0.0
2019-01-04 01:15:00,0.0,0.0,0.0,5.7,859.546,0.0
2019-01-04 01:30:00,0.0,0.0,0.0,5.7,859.636,0.0
2019-01-04 01:45:00,0.0,0.0,0.0,5.7,859.668,0.0
2019-01-04 02:00:00,0.0,0.0,0.0,5.113333,859.756,0.0
2019-01-04 02:15:00,0.0,0.0,0.0,4.6,859.865333,0.0
2019-01-04 02:30:00,0.0,0.0,0.0,4.6,859.954667,0.0
2019-01-04 02:45:00,0.0,0.0,0.0,4.6,860.036667,0.0
2019-01-04 03:00:00,0.0,0.0,0.0,4.6,860.286,0.0
2019-01-04 03:15:00,0.0,0.0,0.0,4.6,860.271333,0.0
2019-01-04 03:30:00,0.0,0.0,0.0,4.6,860.310667,0.0
2019-01-04 03:45:00,0.0,0.0,0.0,4.6,860.232,0.0
2019-01-04 04:00:00,0.0,0.0,0.0,4.6,860.192,0.0
2019-01-04 04:15:00,0.0,0.0,0.0,3.573333,860.208,0.0
2019-01-04 04:30:00,0.0,0.0,0.0,3.5,860.216,0.0
2019-01-04 04:45:00,0.0,0.0,0.0,3.5,860.184,0.0
2019-01-04 05:00:00,0.0,0.0,0.0,3.5,860.113333,0.0
2019-01-04 05:15:00,0.0,0.0,0.0,3.5,860.014,0.0
2019-01-04 05:30:00,0.0,0.0,0.0,3.5,860.074667,0.0
2019-01-04 05:45:00,0.0,0.0,0.0,3.5,859.978,0.0
2019-01-04 06:00:00,0.0,0.0,0.0,3.426667,859.984667,0.0
2019-01-04 06:15:00,0.0,0.0,0.0,0.8,860.168667,0.0
2019-01-04 06:30:00,0.0,0.0,0.0,0.3,860.264,0.0
2019-01-04 06:45:00,0.0,0.0,0.0,0.566667,860.363333,0.0
2019-01-04 07:00:00,0.0,0.0,0.0,1.3,860.437333,0.0
2019-01-04 07:15:00,0.0,0.0,0.0,1.3,860.43,0.0
2019-01-04 07:30:00,0.0,0.0,0.0,1.3,860.369333,0.0
2019-01-04 07:45:00,0.0,0.0,0.0,1.3,860.302667,0.0
2019-01-04 08:00:00,0.0,0.0,0.0,1.3,860.416,0.0
2019-01-04 08:15:00,0.933333,0.974667,0.666667,1.3,860.656667,0.0
2019-01-04 08:30:00,7.466667,6.603333,5.866667,1.3,860.949333,0.076667
2019-01-04 08:45:00,107.666667,87.588667,20.666667,1.593333,861.261333,2.104
2019-01-04 09:00:00,188.6,153.144667,74.0,2.333333,861.303333,4.963333
2019-01-04 09:15:00,155.733333,126.13,137.4,2.0,861.335333,7.52
2019-01-04 09:30:00,323.4,262.6,174.0,1.173333,861.41,10.242
2019-01-04 09:45:00,521.333333,423.592,200.066667,0.7,861.432,12.679333
2019-01-04 10:00:00,611.8,497.268,248.333333,2.326667,861.692667,14.654
2019-01-04 10:15:00,659.933333,536.246667,283.4,2.4,862.007333,16.258
2019-01-04 10:30:00,709.8,576.52,318.066667,3.133333,862.044667,17.693333
2019-01-04 10:45:00,754.2,612.572667,347.666667,3.793333,862.061333,19.128
2019-01-04 11:00:00,796.2,646.784667,364.533333,5.406667,862.199333,20.239333
2019-01-04 11:15:00,838.733333,681.376,360.2,6.8,862.068,21.175333
2019-01-04 11:30:00,884.066667,718.187333,336.466667,6.8,861.792,22.082667
2019-01-04 11:45:00,920.866667,747.798667,299.2,6.8,861.592,22.767333
2019-01-04 12:00:00,948.0,769.722667,255.733333,6.8,861.303333,23.318
2019-01-04 12:15:00,987.266667,801.822667,212.333333,6.8,861.097333,24.152667
2019-01-04 12:30:00,1008.933333,819.146,170.133333,7.533333,860.694667,24.59
2019-01-04 12:45:00,1020.333333,828.672667,133.933333,7.9,860.338667,24.89
2019-01-04 13:00:00,1016.066667,825.046667,107.066667,8.233333,859.954,24.968667
2019-01-04 13:15:00,1041.333333,845.508667,100.2,8.9,859.608,24.478667
2019-01-04 13:30:00,1032.4,838.254,93.133333,8.9,859.096667,24.205333
2019-01-04 13:45:00,1032.133333,838.036667,72.866667,9.78,858.415333,24.649333
2019-01-04 14:00:00,1025.133333,832.354667,63.8,10.0,858.153333,25.026667
2019-01-04 14:15:00,997.133333,809.672,58.733333,10.0,858.000667,24.738
2019-01-04 14:30:00,966.333333,784.500667,58.333333,10.0,857.548667,24.434667
2019-01-04 14:45:00,923.266667,749.800667,55.733333,10.0,857.533333,23.700667
2019-01-04 15:00:00,889.266667,722.246667,56.933333,10.513333,857.312,23.088
2019-01-04 15:15:00,849.4,689.658,56.133333,11.1,857.195333,22.402
2019-01-04 15:30:00,819.733333,665.570667,59.333333,10.733333,857.363333,21.498667
2019-01-04 15:45:00,772.933333,627.404,51.8,10.0,857.332667,20.452
2019-01-04 16:00:00,731.8,593.788,50.2,10.806667,857.200667,19.266
2019-01-04 16:15:00,686.466667,556.978,47.8,11.1,857.162667,17.997333
2019-01-04 16:30:00,641.933333,520.87,45.866667,11.1,857.149333,16.586667
2019-01-04 16:45:00,589.533333,478.268,41.933333,11.1,857.050667,14.995333
