date,Total_Irradiance,Global_Irradiance,Direct_Irradiance,Temperature,Atmosphere,Power
2019-01-02 14:45:00,397.45,269.24,286.76,-3.52,865.43,66.6736
2019-01-02 15:00:00,364.29,250.07,262.83,-3.44,865.26,66.859566
2019-01-02 15:15:00,387.1,269.89,279.29,-3.05,865.15,73.75387
2019-01-02 15:30:00,417.62,294.52,301.31,-3.28,864.97,77.96834
2019-01-02 15:45:00,411.75,289.98,297.08,-2.79,864.84,75.89983
2019-01-02 16:00:00,400.99,283.12,289.32,-2.59,864.73,72.82917
2019-01-02 16:15:00,382.75,269.36,276.16,-2.41,864.57,67.5458
2019-01-02 16:30:00,336.89,235.12,243.06,-3.04,864.54,57.088966
2019-01-02 16:45:00,329.72,228.1,237.89,-2.72,864.72,51.277565
2019-01-02 17:00:00,294.38,195.79,212.4,-2.72,864.77,49.351864
2019-01-02 17:15:00,215.3,136.74,155.34,-2.23,864.8,28.5621
2019-01-02 17:30:00,126.58,75.82,91.33,-2.79,864.95,14.329233
2019-01-02 17:45:00,122.27,76.53,88.22,-2.91,865.23,14.805701
2019-01-02 18:00:00,74.0,42.75,53.39,-2.81,865.47,9.583
2019-01-02 18:15:00,56.7,31.07,40.91,-2.8,865.61,5.870433
2019-01-02 18:30:00,39.18,22.17,28.27,-2.95,865.84,4.481167
2019-01-02 18:45:00,29.21,16.18,21.08,-3.16,866.01,2.7223
2019-01-02 19:00:00,13.75,7.67,9.92,-3.28,866.15,0.9401
2019-01-02 19:15:00,2.83,1.4,2.04,-3.35,866.27,0.1701
2019-01-02 19:30:00,0.0,0.0,0.0,-3.6,866.39,0.280467
2019-01-02 19:45:00,0.0,0.0,0.0,-3.88,866.5,0.266467
2019-01-02 20:00:00,0.0,0.0,0.0,-4.06,866.67,0.2695
2019-01-02 20:15:00,0.0,0.0,0.0,-4.12,866.84,0.265067
2019-01-02 20:30:00,0.0,0.0,0.0,-4.21,866.93,0.268333
2019-01-02 20:45:00,0.0,0.0,0.0,-4.58,867.02,0.268567
2019-01-02 21:00:00,0.0,0.0,0.0,-4.6,867.04,0.271833
2019-01-02 21:15:00,0.0,0.0,0.0,-5.0,867.06,0.260167
2019-01-02 21:30:00,0.0,0.0,0.0,-5.05,867.17,0.2583
2019-01-02 21:45:00,0.0,0.0,0.0,-5.12,867.23,0.255967
2019-01-02 22:00:00,0.0,0.0,0.0,-5.42,867.28,0.257133
2019-01-02 22:15:00,0.0,0.0,0.0,-5.47,867.4,0.2555
2019-01-02 22:30:00,0.0,0.0,0.0,-5.28,867.34,0.256667
2019-01-02 22:45:00,0.0,0.0,0.0,-5.3,867.32,0.2604
2019-01-02 23:00:00,0.0,0.0,0.0,-5.32,867.26,0.2625
2019-01-02 23:15:00,0.0,0.0,0.0,-5.33,867.33,0.259
2019-01-02 23:30:00,0.0,0.0,0.0,-5.57,867.45,0.266467
2019-01-02 23:45:00,0.0,0.0,0.0,-5.67,867.52,0.261333
2019-01-03 00:00:00,0.0,0.0,0.0,-5.59,867.6,0.261333
2019-01-03 00:15:00,0.0,0.0,0.0,-5.49,867.72,0.262967
2019-01-03 00:30:00,0.0,0.0,0.0,-5.66,867.66,0.262033
2019-01-03 00:45:00,0.0,0.0,0.0,-5.7,867.59,0.2625
2019-01-03 01:00:00,0.0,0.0,0.0,-5.73,867.7,0.262967
2019-01-03 01:15:00,0.0,0.0,0.0,-5.72,867.69,0.263667
2019-01-03 01:30:00,0.0,0.0,0.0,-5.78,867.74,0.263433
2019-01-03 01:45:00,0.0,0.0,0.0,-5.81,867.94,0.2625
2019-01-03 02:00:00,0.0,0.0,0.0,-5.78,868.01,0.262033
2019-01-03 02:15:00,0.0,0.0,0.0,-5.69,868.09,0.263667
2019-01-03 02:30:00,0.0,0.0,0.0,-5.66,868.19,0.2611
2019-01-03 02:45:00,0.0,0.0,0.0,-5.71,868.27,0.265533
2019-01-03 03:00:00,0.0,0.0,0.0,-5.79,868.37,0.264133
2019-01-03 03:15:00,0.0,0.0,0.0,-5.98,868.46,0.262733
2019-01-03 03:30:00,0.0,0.0,0.0,-6.11,868.58,0.262267
2019-01-03 03:45:00,0.0,0.0,0.0,-6.14,868.63,0.264367
2019-01-03 04:00:00,0.0,0.0,0.0,-6.13,868.92,0.266933
2019-01-03 04:15:00,0.0,0.0,0.0,-6.37,869.03,0.261567
2019-01-03 04:30:00,0.0,0.0,0.0,-6.38,869.11,0.265067
2019-01-03 04:45:00,0.0,0.0,0.0,-6.83,869.23,0.265533
2019-01-03 05:00:00,0.0,0.0,0.0,-6.84,869.27,0.265067
2019-01-03 05:15:00,0.0,0.0,0.0,-6.74,869.2,0.2653
2019-01-03 05:30:00,0.0,0.0,0.0,-6.68,869.12,0.266233
2019-01-03 05:45:00,0.0,0.0,0.0,-6.91,869.15,0.267633
2019-01-03 06:00:00,0.0,0.0,0.0,-7.01,869.05,0.266933
2019-01-03 06:15:00,0.0,0.0,0.0,-6.92,869.1,0.265067
2019-01-03 06:30:00,0.0,0.0,0.0,-6.76,868.96,0.264833
2019-01-03 06:45:00,0.0,0.0,0.0,-6.82,868.84,0.262733
2019-01-03 07:00:00,0.0,0.0,0.0,-7.23,868.9,0.264833
2019-01-03 07:15:00,0.0,0.0,0.0,-7.05,868.77,0.2653
2019-01-03 07:30:00,0.0,0.0,0.0,-7.11,868.84,0.262967
2019-01-03 07:45:00,0.0,0.0,0.0,-7.47,868.91,0.2604
2019-01-03 08:00:00,0.0,0.0,0.0,-8.22,869.03,0.263667
2019-01-03 08:15:00,0.0,0.0,0.0,-8.8,869.21,0.2618
2019-01-03 08:30:00,0.0,0.0,0.0,-8.92,869.37,0.266
2019-01-03 08:45:00,0.0,0.0,0.0,-8.99,869.5,0.265767
2019-01-03 09:00:00,0.0,0.0,0.0,-9.37,869.67,0.264833
2019-01-03 09:15:00,0.0,0.0,0.0,-8.85,869.82,0.266233
2019-01-03 09:30:00,0.0,0.0,0.0,-9.18,869.92,0.269967
2019-01-03 09:45:00,0.0,0.0,0.0,-9.28,870.19,0.287467
2019-01-03 10:00:00,0.0,0.0,0.0,-9.54,870.33,0.239633
2019-01-03 10:15:00,4.71,2.74,3.4,-9.51,870.54,1.477
2019-01-03 10:30:00,13.05,7.98,9.42,-9.29,870.65,3.109867
2019-01-03 10:45:00,37.03,22.52,26.71,-8.99,870.89,6.0844
2019-01-03 11:00:00,21.47,13.15,15.49,-8.22,870.89,5.153866
2019-01-03 11:15:00,38.75,24.17,27.96,-8.09,871.02,13.474766
2019-01-03 11:30:00,164.87,114.6,118.95,-7.51,871.06,32.715897
2019-01-03 11:45:00,196.56,135.52,141.82,-5.47,871.01,44.478935
2019-01-03 12:00:00,238.11,165.22,171.8,-3.26,870.84,52.4664
2019-01-03 12:15:00,209.15,187.61,150.9,-4.71,870.8,58.902668
2019-01-03 12:30:00,302.34,136.9,218.14,-4.43,870.65,65.09113
2019-01-03 12:45:00,334.17,237.56,241.11,-3.7,870.58,70.3178
2019-01-03 13:00:00,360.87,259.49,260.37,-3.18,870.42,74.506134
2019-01-03 13:15:00,384.06,277.82,277.1,-2.52,870.23,78.0577
2019-01-03 13:30:00,401.34,290.96,289.57,-2.09,870.12,80.7877
2019-01-03 13:45:00,417.53,302.36,301.25,-1.19,869.96,83.307465
2019-01-03 14:00:00,430.69,311.27,310.75,-0.67,869.79,84.718666
2019-01-03 14:15:00,438.93,317.6,316.69,-0.7,869.55,85.39393
2019-01-03 14:30:00,445.77,321.46,321.63,-0.52,869.26,85.42846
2019-01-03 14:45:00,441.65,320.11,318.65,-0.07,869.03,84.60807
2019-01-03 15:00:00,448.73,324.41,323.76,0.0,868.81,83.63507
2019-01-03 15:15:00,440.7,318.45,317.97,0.67,868.53,82.703835
2019-01-03 15:30:00,435.34,314.64,314.1,0.79,868.3,80.67056
2019-01-03 15:45:00,422.8,305.41,305.05,1.12,868.1,78.34633
2019-01-03 16:00:00,406.13,292.74,293.02,1.56,867.86,75.20776
2019-01-03 16:15:00,388.77,278.61,280.5,1.84,867.64,71.307365
2019-01-03 16:30:00,369.39,263.02,266.51,2.01,867.54,67.250404
2019-01-03 16:45:00,349.38,246.97,252.08,2.17,867.47,63.341835
2019-01-03 17:00:00,305.99,213.33,220.77,2.21,867.49,52.002766
2019-01-03 17:15:00,247.86,168.65,178.83,1.89,867.49,46.627934
2019-01-03 17:30:00,232.74,155.96,167.92,1.92,867.6,36.61513
2019-01-03 17:45:00,206.53,138.29,149.01,1.91,867.73,25.496567
2019-01-03 18:00:00,95.79,61.3,69.11,1.07,867.81,16.267767
2019-01-03 18:15:00,56.35,33.07,40.65,0.95,867.93,7.219566
2019-01-03 18:30:00,105.39,67.83,76.04,0.48,868.07,9.525833
2019-01-03 18:45:00,34.87,20.49,25.16,0.29,868.33,3.4069
2019-01-03 19:00:00,20.62,11.93,14.88,-0.42,868.47,1.872033
2019-01-03 19:15:00,6.92,3.79,4.99,-1.08,868.68,0.355833
2019-01-03 19:30:00,0.0,0.0,0.0,-1.67,868.89,0.259933
2019-01-03 19:45:00,0.0,0.0,0.0,-2.06,869.04,0.268567
2019-01-03 20:00:00,0.0,0.0,0.0,-2.41,869.24,0.263433
2019-01-03 20:15:00,0.0,0.0,0.0,-2.85,869.44,0.269033
2019-01-03 20:30:00,0.0,0.0,0.0,-3.42,869.62,0.268567
2019-01-03 20:45:00,0.0,0.0,0.0,-3.78,869.76,0.2695
2019-01-03 21:00:00,0.0,0.0,0.0,-4.17,869.89,0.2688
2019-01-03 21:15:00,0.0,0.0,0.0,-4.48,870.05,0.2646
2019-01-03 21:30:00,0.0,0.0,0.0,-5.26,870.1,0.255967
2019-01-03 21:45:00,0.0,0.0,0.0,-5.04,870.23,0.259933
2019-01-03 22:00:00,0.0,0.0,0.0,-5.2,870.22,0.258533
2019-01-03 22:15:00,0.0,0.0,0.0,-4.93,870.35,0.2597
2019-01-03 22:30:00,0.0,0.0,0.0,-5.62,870.37,0.262033
2019-01-03 22:45:00,0.0,0.0,0.0,-6.35,870.44,0.265067
2019-01-03 23:00:00,0.0,0.0,0.0,-6.72,870.59,0.262733
2019-01-03 23:15:00,0.0,0.0,0.0,-5.98,870.63,0.262967
2019-01-03 23:30:00,0.0,0.0,0.0,-6.26,870.66,0.265533
2019-01-03 23:45:00,0.0,0.0,0.0,-6.28,870.7,0.264133
2019-01-04 00:00:00,0.0,0.0,0.0,-6.88,870.66,0.271133
2019-01-04 00:15:00,0.0,0.0,0.0,-7.82,870.76,0.269033
2019-01-04 00:30:00,0.0,0.0,0.0,-7.8,870.74,0.266
2019-01-04 00:45:00,0.0,0.0,0.0,-8.42,870.66,0.268333
2019-01-04 01:00:00,0.0,0.0,0.0,-8.52,870.59,0.271133
2019-01-04 01:15:00,0.0,0.0,0.0,-9.02,870.55,0.2744
2019-01-04 01:30:00,0.0,0.0,0.0,-9.38,870.53,0.2695
2019-01-04 01:45:00,0.0,0.0,0.0,-9.42,870.55,0.2688
2019-01-04 02:00:00,0.0,0.0,0.0,-9.57,870.56,0.269967
2019-01-04 02:15:00,0.0,0.0,0.0,-9.61,870.61,0.2709
2019-01-04 02:30:00,0.0,0.0,0.0,-9.47,870.58,0.274633
2019-01-04 02:45:00,0.0,0.0,0.0,-9.52,870.65,0.269033
2019-01-04 03:00:00,0.0,0.0,0.0,-9.96,870.63,0.277667
2019-01-04 03:15:00,0.0,0.0,0.0,-9.87,870.69,0.279533
2019-01-04 03:30:00,0.0,0.0,0.0,-10.07,870.63,0.276033
2019-01-04 03:45:00,0.0,0.0,0.0,-10.13,870.88,0.271133
2019-01-04 04:00:00,0.0,0.0,0.0,-10.54,870.94,0.276733
2019-01-04 04:15:00,0.0,0.0,0.0,-10.33,871.13,0.273233
2019-01-04 04:30:00,0.0,0.0,0.0,-10.34,871.22,0.281867
2019-01-04 04:45:00,0.0,0.0,0.0,-10.51,871.33,0.280233
2019-01-04 05:00:00,0.0,0.0,0.0,-10.46,871.6,0.281167
2019-01-04 05:15:00,0.0,0.0,0.0,-10.59,871.73,0.279767
2019-01-04 05:30:00,0.0,0.0,0.0,-10.58,871.6,0.276733
2019-01-04 05:45:00,0.0,0.0,0.0,-10.79,871.74,0.277667
2019-01-04 06:00:00,0.0,0.0,0.0,-10.97,871.53,0.2751
2019-01-04 06:15:00,0.0,0.0,0.0,-10.6,871.49,0.276267
2019-01-04 06:30:00,0.0,0.0,0.0,-10.57,871.17,0.2765
2019-01-04 06:45:00,0.0,0.0,0.0,-10.55,871.09,0.2779
2019-01-04 07:00:00,0.0,0.0,0.0,-11.03,871.18,0.273233
2019-01-04 07:15:00,0.0,0.0,0.0,-11.08,871.2,0.2765
2019-01-04 07:30:00,0.0,0.0,0.0,-11.09,871.47,0.276967
2019-01-04 07:45:00,0.0,0.0,0.0,-11.38,871.47,0.272767
2019-01-04 08:00:00,0.0,0.0,0.0,-11.16,871.49,0.2765
2019-01-04 08:15:00,0.0,0.0,0.0,-11.04,871.14,0.2716
2019-01-04 08:30:00,0.0,0.0,0.0,-11.31,871.22,0.271133
2019-01-04 08:45:00,0.0,0.0,0.0,-11.43,871.13,0.269733
2019-01-04 09:00:00,0.0,0.0,0.0,-11.41,871.01,0.269967
2019-01-04 09:15:00,0.0,0.0,0.0,-11.53,870.88,0.271367
2019-01-04 09:30:00,0.0,0.0,0.0,-11.36,870.47,0.2786
2019-01-04 09:45:00,0.0,0.0,0.0,-11.01,870.11,0.281867
2019-01-04 10:00:00,0.0,0.0,0.0,-10.93,869.95,0.3542
2019-01-04 10:15:00,5.49,3.09,3.96,-11.02,869.98,2.386533
2019-01-04 10:30:00,32.13,19.49,23.18,-11.15,869.7,6.4932
2019-01-04 10:45:00,56.97,37.1,41.1,-10.32,869.54,9.7062
2019-01-04 11:00:00,87.26,59.01,62.96,-9.4,869.36,13.085332
2019-01-04 11:15:00,126.23,86.57,91.07,-8.35,869.35,20.024666
2019-01-04 11:30:00,164.52,113.0,118.7,-7.3,868.98,33.48823
2019-01-04 11:45:00,204.71,140.53,147.7,-5.86,868.69,43.8438
2019-01-04 12:00:00,240.79,166.38,173.73,-4.53,868.41,52.575832
2019-01-04 12:15:00,222.15,190.16,160.28,-4.3,867.82,59.815933
2019-01-04 12:30:00,308.73,139.72,222.75,-3.68,867.53,65.65836
2019-01-04 12:45:00,337.55,238.29,243.54,-3.96,867.32,69.938866
2019-01-04 13:00:00,359.65,255.32,259.49,-4.05,866.96,74.6851
2019-01-04 13:15:00,387.73,277.03,279.74,-4.17,866.45,77.1421
2019-01-04 13:30:00,417.0,301.68,300.87,-4.43,865.96,83.44047
2019-01-04 13:45:00,429.87,310.98,310.15,-2.73,865.57,85.0878
2019-01-04 14:00:00,438.81,316.32,316.6,-2.48,865.14,86.87209
2019-01-04 14:15:00,453.97,326.35,327.54,-3.31,864.78,87.82736
2019-01-04 14:30:00,456.69,327.54,329.5,-3.41,864.67,86.360634
2019-01-04 14:45:00,446.15,320.19,321.9,-2.98,864.36,86.354095
2019-01-04 15:00:00,461.4,328.42,332.9,-2.76,864.03,88.53927
2019-01-04 15:15:00,487.55,341.18,351.77,-1.98,863.75,85.34167
2019-01-04 15:30:00,419.69,293.5,302.81,-1.77,863.4,70.72497
2019-01-04 15:45:00,386.53,260.3,278.88,-2.26,863.2,57.298965
2019-01-04 16:00:00,338.96,226.33,244.56,-2.36,863.18,59.149303
2019-01-04 16:15:00,316.65,210.57,228.47,-1.77,863.02,56.26903
2019-01-04 16:30:00,295.31,192.0,213.07,-2.31,862.94,47.83357
2019-01-04 16:45:00,223.92,137.33,161.56,-2.26,862.8,30.38
2019-01-04 17:00:00,182.47,106.29,131.65,-2.71,862.86,21.196
