date,Total_Irradiance,Global_Irradiance,Direct_Irradiance,Temperature,Atmosphere,Power
2019-01-02 23:15:00,0,0,0,3.4,1031.4,0.0
2019-01-02 23:30:00,0,0,0,3.4,1031.5,0.0
2019-01-02 23:45:00,0,0,0,3.5,1031.5,0.0
2019-01-03 00:00:00,0,0,0,3.5,1031.4,0.0
2019-01-03 00:15:00,0,0,0,3.7,1031.5,0.0
2019-01-03 00:30:00,0,0,0,3.6,1031.5,0.0
2019-01-03 00:45:00,0,0,0,3.4,1031.5,0.0
2019-01-03 01:00:00,0,0,0,3.4,1031.5,0.0
2019-01-03 01:15:00,0,0,0,3.4,1031.3,0.0
2019-01-03 01:30:00,0,0,0,3.4,1031.5,0.0
2019-01-03 01:45:00,0,0,0,3.4,1031.3,0.0
2019-01-03 02:00:00,0,0,0,3.2,1031.3,0.0
2019-01-03 02:15:00,0,0,0,3.2,1031.2,0.0
2019-01-03 02:30:00,0,0,0,3.2,1031.0,0.0
2019-01-03 02:45:00,0,0,0,3.2,1030.8,0.0
2019-01-03 03:00:00,0,0,0,3.2,1030.7,0.0
2019-01-03 03:15:00,0,0,0,3.2,1030.5,0.0
2019-01-03 03:30:00,0,0,0,3.2,1030.4,0.0
2019-01-03 03:45:00,0,0,0,3.2,1030.4,0.0
2019-01-03 04:00:00,0,0,0,3.1,1030.3,0.0
2019-01-03 04:15:00,0,0,0,3.1,1030.2,0.0
2019-01-03 04:30:00,0,0,0,3.0,1030.2,0.0
2019-01-03 04:45:00,0,0,0,3.2,1030.1,0.0
2019-01-03 05:00:00,0,0,0,2.9,1030.1,0.0
2019-01-03 05:15:00,0,0,0,3.0,1029.9,0.0
2019-01-03 05:30:00,0,0,0,3.0,1030.0,0.0
2019-01-03 05:45:00,0,0,0,3.1,1030.0,0.0
2019-01-03 06:00:00,0,0,0,3.1,1030.0,0.0
2019-01-03 06:15:00,0,0,0,3.0,1029.9,0.0
2019-01-03 06:30:00,0,0,0,3.0,1030.0,0.0
2019-01-03 06:45:00,0,0,0,3.0,1030.0,0.0
2019-01-03 07:00:00,0,0,0,2.8,1030.1,0.0
2019-01-03 07:15:00,0,0,0,3.0,1030.3,0.0
2019-01-03 07:30:00,3,2,0,2.8,1030.4,0.0
2019-01-03 07:45:00,11,8,0,3.0,1030.7,0.7
2019-01-03 08:00:00,23,17,0,3.1,1030.7,1.75
2019-01-03 08:15:00,35,26,0,3.4,1030.8,3.08
2019-01-03 08:30:00,48,35,0,3.4,1030.9,4.47
2019-01-03 08:45:00,66,49,0,3.6,1031.0,6.53
2019-01-03 09:00:00,88,64,0,3.7,1031.0,8.8
2019-01-03 09:15:00,103,76,0,4.0,1031.4,10.45
2019-01-03 09:30:00,133,96,0,4.3,1031.2,13.8
2019-01-03 09:45:00,156,112,0,4.5,1031.3,16.38
2019-01-03 10:00:00,183,131,0,4.6,1031.0,19.17
2019-01-03 10:15:00,217,153,0,5.0,1030.8,23.05
2019-01-03 10:30:00,250,176,0,5.0,1030.5,26.34
2019-01-03 10:45:00,275,192,0,5.5,1030.5,28.72
2019-01-03 11:00:00,297,205,0,5.7,1030.0,31.32
2019-01-03 11:15:00,340,233,0,5.9,1029.7,35.62
2019-01-03 11:30:00,362,250,0,6.2,1029.5,38.16
2019-01-03 11:45:00,390,266,0,6.3,1029.1,42.32
2019-01-03 12:00:00,556,389,0,7.0,1028.4,58.65
2019-01-03 12:15:00,493,351,0,7.1,1027.9,48.16
2019-01-03 12:30:00,437,299,0,7.8,1027.7,46.3
2019-01-03 12:45:00,584,420,0,7.7,1027.2,64.9
2019-01-03 13:00:00,568,403,0,7.7,1026.8,69.84
2019-01-03 13:15:00,468,335,0,7.9,1026.4,51.67
2019-01-03 13:30:00,428,298,0,8.7,1026.1,45.99
2019-01-03 13:45:00,411,286,0,8.8,1025.9,44.53
2019-01-03 14:00:00,550,403,0,8.6,1025.5,55.35
2019-01-03 14:15:00,411,307,0,8.7,1025.3,49.84
2019-01-03 14:30:00,494,371,0,9.4,1025.0,55.05
2019-01-03 14:45:00,462,344,0,9.1,1025.1,51.35
2019-01-03 15:00:00,426,310,0,9.8,1024.9,45.03
2019-01-03 15:15:00,392,278,0,9.8,1024.9,41.21
2019-01-03 15:30:00,192,133,0,9.4,1025.0,19.12
2019-01-03 15:45:00,110,80,0,9.2,1025.3,11.45
2019-01-03 16:00:00,68,50,0,9.2,1025.6,6.57
2019-01-03 16:15:00,42,32,0,8.9,1026.0,3.83
2019-01-03 16:30:00,8,6,0,8.9,1026.0,0.29
2019-01-03 16:45:00,10,7,0,8.9,1025.9,0.78
2019-01-03 17:00:00,7,5,0,8.6,1025.7,0.4
2019-01-03 17:15:00,0,1,0,8.3,1025.9,0.0
2019-01-03 17:30:00,0,0,0,7.9,1025.8,0.0
2019-01-03 17:45:00,0,0,0,7.7,1026.0,0.0
2019-01-03 18:00:00,0,0,0,7.6,1025.9,0.0
2019-01-03 18:15:00,0,0,0,7.6,1026.2,0.0
2019-01-03 18:30:00,0,0,0,7.5,1026.3,0.0
2019-01-03 18:45:00,0,0,0,7.4,1026.1,0.0
2019-01-03 19:00:00,0,0,0,7.3,1026.1,0.0
2019-01-03 19:15:00,0,0,0,7.2,1026.0,0.0
2019-01-03 19:30:00,0,0,0,7.3,1025.9,0.0
2019-01-03 19:45:00,0,0,0,7.2,1025.8,0.0
2019-01-03 20:00:00,0,0,0,7.2,1025.3,0.0
2019-01-03 20:15:00,0,0,0,6.9,1026.4,0.0
2019-01-03 20:30:00,0,0,0,6.6,1026.1,0.0
2019-01-03 20:45:00,0,0,0,6.4,1026.4,0.0
2019-01-03 21:00:00,0,0,0,6.3,1026.0,0.0
2019-01-03 21:15:00,0,0,0,6.1,1026.3,0.0
2019-01-03 21:30:00,0,0,0,5.8,1026.3,0.0
2019-01-03 21:45:00,0,0,0,6.0,1027.1,0.0
2019-01-03 22:00:00,0,0,0,5.8,1026.6,0.0
2019-01-03 22:15:00,0,0,0,5.7,1026.4,0.0
2019-01-03 22:30:00,0,0,0,5.7,1026.0,0.0
2019-01-03 22:45:00,0,0,0,5.6,1026.3,0.0
2019-01-03 23:00:00,0,0,0,5.5,1026.4,0.0
2019-01-03 23:15:00,0,0,0,5.5,1026.2,0.0
2019-01-03 23:30:00,0,0,0,5.6,1025.8,0.0
2019-01-03 23:45:00,0,0,0,5.6,1026.0,0.0
2019-01-04 00:00:00,0,0,0,5.6,1025.8,0.0
2019-01-04 00:15:00,0,0,0,5.4,1025.8,0.0
2019-01-04 00:30:00,0,0,0,5.3,1025.9,0.0
2019-01-04 00:45:00,0,0,0,5.3,1026.1,0.0
2019-01-04 01:00:00,0,0,0,5.4,1026.2,0.0
2019-01-04 01:15:00,0,0,0,5.3,1026.5,0.0
2019-01-04 01:30:00,0,0,0,5.2,1025.7,0.0
2019-01-04 01:45:00,0,0,0,5.4,1026.6,0.0
2019-01-04 02:00:00,0,0,0,5.2,1027.3,0.0
2019-01-04 02:15:00,0,0,0,5.1,1026.7,0.0
2019-01-04 02:30:00,0,0,0,4.9,1026.5,0.0
2019-01-04 02:45:00,0,0,0,4.6,1026.3,0.0
2019-01-04 03:00:00,0,0,0,4.5,1026.4,0.0
2019-01-04 03:15:00,0,0,0,4.5,1026.9,0.0
2019-01-04 03:30:00,0,0,0,4.4,1026.5,0.0
2019-01-04 03:45:00,0,0,0,4.4,1026.4,0.0
2019-01-04 04:00:00,0,0,0,4.3,1025.7,0.0
2019-01-04 04:15:00,0,0,0,4.3,1025.5,0.0
2019-01-04 04:30:00,0,0,0,4.2,1025.6,0.0
2019-01-04 04:45:00,0,0,0,4.4,1025.0,0.0
2019-01-04 05:00:00,0,0,0,4.3,1025.5,0.0
2019-01-04 05:15:00,0,0,0,4.5,1025.4,0.0
2019-01-04 05:30:00,0,0,0,4.5,1025.6,0.0
2019-01-04 05:45:00,0,0,0,4.6,1025.9,0.0
2019-01-04 06:00:00,0,0,0,4.5,1025.6,0.0
2019-01-04 06:15:00,0,0,0,4.7,1026.2,0.0
2019-01-04 06:30:00,0,0,0,4.7,1026.0,0.0
2019-01-04 06:45:00,0,0,0,4.5,1025.8,0.0
2019-01-04 07:00:00,0,0,0,4.4,1026.0,0.0
2019-01-04 07:15:00,0,0,0,4.4,1026.2,0.0
2019-01-04 07:30:00,2,2,0,4.4,1026.0,0.0
2019-01-04 07:45:00,10,7,0,4.6,1026.3,0.63
2019-01-04 08:00:00,23,17,0,4.6,1026.2,1.81
2019-01-04 08:15:00,19,14,0,4.7,1027.2,1.49
2019-01-04 08:30:00,52,37,0,4.9,1026.8,5.27
2019-01-04 08:45:00,53,40,0,5.0,1026.9,5.17
2019-01-04 09:00:00,41,30,0,5.0,1027.5,3.96
2019-01-04 09:15:00,59,43,0,5.2,1027.4,5.89
2019-01-04 09:30:00,87,65,0,5.2,1027.4,8.9
2019-01-04 09:45:00,84,64,0,5.5,1028.1,7.52
2019-01-04 10:00:00,41,31,0,5.6,1028.1,3.63
2019-01-04 10:15:00,62,46,0,5.6,1027.9,6.28
2019-01-04 10:30:00,98,74,0,5.8,1028.0,9.49
2019-01-04 10:45:00,79,60,0,5.9,1027.9,7.64
2019-01-04 11:00:00,122,90,0,6.0,1027.6,13.36
2019-01-04 11:15:00,152,112,0,6.2,1027.3,16.21
2019-01-04 11:30:00,166,123,0,6.3,1026.8,16.05
2019-01-04 11:45:00,103,76,0,6.4,1026.8,9.71
2019-01-04 12:00:00,93,69,0,6.5,1026.5,8.79
2019-01-04 12:15:00,136,101,0,6.5,1026.0,12.81
2019-01-04 12:30:00,107,79,0,6.7,1025.4,10.48
2019-01-04 12:45:00,83,61,0,7.0,1025.1,8.93
2019-01-04 13:00:00,104,77,0,6.9,1024.8,11.89
2019-01-04 13:15:00,81,60,0,6.7,1025.0,8.13
2019-01-04 13:30:00,63,47,0,6.6,1025.0,6.86
2019-01-04 13:45:00,87,65,0,6.6,1025.1,9.06
2019-01-04 14:00:00,73,54,0,6.5,1025.0,7.03
2019-01-04 14:15:00,65,49,0,6.4,1024.7,6.83
2019-01-04 14:30:00,52,39,0,6.3,1024.8,5.16
2019-01-04 14:45:00,50,36,0,6.3,1024.8,4.67
2019-01-04 15:00:00,29,21,0,6.3,1024.7,3.05
2019-01-04 15:15:00,26,20,0,6.0,1024.9,2.28
2019-01-04 15:30:00,18,14,0,5.9,1025.0,1.41
2019-01-04 15:45:00,13,10,0,5.7,1024.9,0.96
2019-01-04 16:00:00,11,8,0,5.5,1024.8,0.92
2019-01-04 16:15:00,13,10,0,5.4,1024.9,1.18
2019-01-04 16:30:00,10,7,0,5.4,1025.1,0.6
2019-01-04 16:45:00,4,3,0,5.2,1025.3,0.02
2019-01-04 17:00:00,2,2,0,5.3,1025.3,0.0
2019-01-04 17:15:00,0,1,0,5.2,1025.4,0.0
2019-01-04 17:30:00,0,0,0,5.2,1025.6,0.0
2019-01-04 17:45:00,0,0,0,5.0,1025.9,0.0
2019-01-04 18:00:00,0,0,0,5.1,1026.0,0.0
2019-01-04 18:15:00,0,0,0,5.0,1026.0,0.0
2019-01-04 18:30:00,0,0,0,5.0,1026.3,0.0
2019-01-04 18:45:00,0,0,0,5.0,1026.5,0.0
2019-01-04 19:00:00,0,0,0,5.1,1026.6,0.0
2019-01-04 19:15:00,0,0,0,5.0,1026.7,0.0
2019-01-04 19:30:00,0,0,0,5.0,1026.8,0.0
2019-01-04 19:45:00,0,0,0,4.8,1026.8,0.0
2019-01-04 20:00:00,0,0,0,4.7,1026.9,0.0
2019-01-04 20:15:00,0,0,0,4.4,1026.8,0.0
2019-01-04 20:30:00,0,0,0,4.2,1027.0,0.0
2019-01-04 20:45:00,0,0,0,4.3,1027.0,0.0
2019-01-04 21:00:00,0,0,0,4.3,1027.1,0.0
2019-01-04 21:15:00,0,0,0,4.3,1027.2,0.0
2019-01-04 21:30:00,0,0,0,4.4,1027.1,0.0
2019-01-04 21:45:00,0,0,0,4.4,1027.3,0.0
2019-01-04 22:00:00,0,0,0,4.3,1027.2,0.0
2019-01-04 22:15:00,0,0,0,4.3,1027.1,0.0
2019-01-04 22:30:00,0,0,0,4.3,1027.0,0.0
2019-01-04 22:45:00,0,0,0,4.2,1026.9,0.0
2019-01-04 23:00:00,0,0,0,4.2,1027.0,0.0
2019-01-04 23:15:00,0,0,0,4.2,1026.9,0.0
2019-01-04 23:30:00,0,0,0,4.1,1026.8,0.0
2019-01-04 23:45:00,0,0,0,4.1,1026.6,0.0
2019-01-05 00:00:00,0,0,0,4.1,1026.7,0.0
2019-01-05 00:15:00,0,0,0,4.2,1026.7,0.0
2019-01-05 00:30:00,0,0,0,4.1,1026.7,0.0
2019-01-05 00:45:00,0,0,0,4.1,1026.7,0.0
2019-01-05 01:00:00,0,0,0,4.1,1026.6,0.0
2019-01-05 01:15:00,0,0,0,4.1,1027.0,0.0
2019-01-05 01:30:00,0,0,0,4.1,1027.0,0.0
2019-01-05 01:45:00,0,0,0,3.9,1027.0,0.0
2019-01-05 02:00:00,0,0,0,4.1,1027.1,0.0
2019-01-05 02:15:00,0,0,0,3.9,1026.8,0.0
2019-01-05 02:30:00,0,0,0,3.8,1026.7,0.0
2019-01-05 02:45:00,0,0,0,3.8,1026.6,0.0
2019-01-05 03:00:00,0,0,0,3.7,1026.5,0.0
2019-01-05 03:15:00,0,0,0,3.9,1026.5,0.0
2019-01-05 03:30:00,0,0,0,3.7,1026.5,0.0
2019-01-05 03:45:00,0,0,0,3.7,1026.0,0.0
2019-01-05 04:00:00,0,0,0,3.6,1025.7,0.0
2019-01-05 04:15:00,0,0,0,3.6,1025.9,0.0
2019-01-05 04:30:00,0,0,0,3.7,1025.5,0.0
2019-01-05 04:45:00,0,0,0,3.7,1025.6,0.0
2019-01-05 05:00:00,0,0,0,3.7,1025.7,0.0
2019-01-05 05:15:00,0,0,0,3.6,1025.6,0.0
2019-01-05 05:30:00,0,0,0,3.6,1025.5,0.0
2019-01-05 05:45:00,0,0,0,3.6,1025.6,0.0
2019-01-05 06:00:00,0,0,0,3.6,1025.7,0.0
2019-01-05 06:15:00,0,0,0,3.5,1026.0,0.0
2019-01-05 06:30:00,0,0,0,3.6,1025.9,0.0
2019-01-05 06:45:00,0,0,0,3.5,1025.8,0.0
2019-01-05 07:00:00,0,0,0,3.5,1026.1,0.0
2019-01-05 07:15:00,0,0,0,3.4,1026.2,0.0
2019-01-05 07:30:00,7,5,0,3.4,1026.3,0.25
2019-01-05 07:45:00,30,22,0,3.4,1026.3,2.59
2019-01-05 08:00:00,42,31,0,3.6,1026.7,3.65
2019-01-05 08:15:00,87,62,0,3.6,1026.6,8.81
2019-01-05 08:30:00,98,69,0,3.8,1026.6,9.95
2019-01-05 08:45:00,136,98,0,3.9,1026.3,12.7
2019-01-05 09:00:00,92,68,0,4.0,1026.5,9.16
2019-01-05 09:15:00,78,57,0,4.2,1026.7,7.82
2019-01-05 09:30:00,137,100,0,4.3,1026.6,12.95
2019-01-05 09:45:00,130,96,0,4.5,1026.9,11.86
2019-01-05 10:00:00,88,65,0,4.6,1027.1,7.92
2019-01-05 10:15:00,65,47,0,4.6,1027.2,6.89
2019-01-05 10:30:00,73,53,0,4.7,1026.9,7.5
2019-01-05 10:45:00,81,60,0,4.7,1026.9,8.05
2019-01-05 11:00:00,77,57,0,4.8,1026.8,7.77
2019-01-05 11:15:00,95,70,0,4.7,1026.7,8.96
2019-01-05 11:30:00,79,59,0,4.8,1026.8,7.63
2019-01-05 11:45:00,66,49,0,4.9,1026.6,7.3
2019-01-05 12:00:00,66,49,0,4.9,1026.2,6.73
2019-01-05 12:15:00,64,48,0,4.7,1026.2,6.9
