dataset,window_id,start_index,end_index,start_time,end_time,points_per_day,reference_days,alpha,beta,method,volatility,anomaly_density_intensity,turbulence_score,mean,std,cv,trend,range,mean_abs_change,max_abs_change,skewness,kurtosis,realized_volatility,volatility_shock,volatility_ratio_late_early,upside_volatility,downside_volatility,cumulative_change,momentum,trend_consistency,reversal_rate,mean_crossing_rate,lag1_autocorr,mean_reversion_strength,jump_intensity,tail_ratio,max_drawdown,max_drawup,direction_entropy
Solar4,10,960,1055,2019-01-11T00:00:00,2019-01-11T23:45:00,96,30,0.05,0.05,sum,0.738113647583506,0.0,0.39303990957699086,3.0125625,4.807097382630578,1.5956838627161225,0.011247151383613674,18.094,0.6909894736842105,8.643,1.4918156327099379,1.0684924729177183,1.5589772693390336,-0.5296565647986652,0.9415260086766344,2.737727570449624,2.245870209963167,0.0,0.0,0.5789473684210527,0.5135135135135135,0.042105263157894736,-0.11141481505729156,0.1535200782151863,0.010526315789473684,260749999.9999999,18.094,18.094,0.8604158827605155
Solar4,11,1056,1151,2019-01-12T00:00:00,2019-01-12T23:45:00,96,30,0.05,0.05,sum,1.4097978354905456,0.005475046220463103,0.7677014202266711,5.371677083333334,8.732974015542556,1.6257444116253472,0.037290931904503534,37.1,1.5392842105263156,20.638999999999996,1.5781243821887483,1.6188062058260577,3.960794843143694,0.23984460554425527,6.810616963201604,5.391936713278448,7.134543022039557,0.0,0.0,0.625,0.48717948717948717,0.021052631578947368,-0.35872886914289465,0.379781500721842,0.06315789473684211,860990000.0,37.1,37.1,0.8730854735266304
Solar4,12,1152,1247,2019-01-13T00:00:00,2019-01-13T23:45:00,96,30,0.05,0.05,sum,2.9158053668660866,0.2016830969054529,1.6101147885801719,11.351458333333335,17.861988316042268,1.573541282167726,0.04284545577862179,73.664,2.5088631578947367,24.911,1.4381308330793419,0.989575962102105,5.143505315085792,0.5761729170225407,2.5959031937216297,6.108144900049441,9.939034802861896,0.0,0.0,0.6097560975609756,0.125,0.021052631578947368,0.3493132528548403,0.021052631578947368,0.11578947368421053,1119049999.999999,73.664,73.664,0.8851343593608464
Solar4,13,1248,1343,2019-01-14T00:00:00,2019-01-14T23:45:00,96,30,0.05,0.05,sum,0.450815279829579,0.0,0.2465313586244612,1.8267499999999999,2.94286977285778,1.610986591897038,0.001970632121540954,12.544,0.5184421052631578,5.321000000000001,1.483758931705253,1.2363108786126231,1.2096765639929064,-0.6485146003201941,0.7595949184860734,1.8050276874278004,2.169401269167755,0.0,0.0,0.5833333333333334,0.42857142857142855,0.021052631578947368,-0.10987623133340178,0.13092886291234915,0.0,339779999.99999994,12.544,12.544,0.8382620243575775
Solar4,14,1344,1439,2019-01-15T00:00:00,2019-01-15T23:45:00,96,30,0.05,0.05,sum,0.4441992638951186,0.0,0.2301570080024468,1.8855833333333336,2.750521176623724,1.4587110065160809,0.008572124253933807,8.339,0.2892421052631579,1.947,1.0304841986101578,-0.5287817363384586,0.5690549876306933,-0.829209835662943,0.9942640325301791,0.9566953828442758,0.8248650971955527,0.0,0.0,0.5384615384615384,0.39473684210526316,0.021052631578947368,0.3441895262007513,0.021052631578947368,0.0,132820000.0,8.339,8.339,0.8741836657567172
Solar4,15,1440,1535,2019-01-16T00:00:00,2019-01-16T23:45:00,96,30,0.05,0.05,sum,4.312237742338202,0.5508418840531403,2.4049028329252646,16.9094375,25.463713003267227,1.5058876434067279,0.07859902333152473,88.144,5.026526315789473,57.20700000000001,1.2391738667739574,0.15481843150516816,10.757971367169654,2.3387492240416847,1.866929777718022,20.815571151254563,12.047952546387291,0.0,0.0,0.5952380952380952,0.3170731707317073,0.021052631578947368,-0.21014981271945501,0.2312024442984024,0.23157894736842105,2234119999.9999995,88.144,88.144,0.8964065684273881
Solar4,16,1536,1631,2019-01-17T00:00:00,2019-01-17T23:45:00,96,30,0.05,0.05,sum,4.528993707253211,0.6490590094810178,2.370004955437407,20.157385416666667,29.85859702287384,1.4812733095520025,0.0702807989690721,80.448,1.7206315789473683,7.966000000000001,1.0604624752640286,-0.6103105009355292,3.031250303092768,-0.2625472540988984,0.9780291754571824,4.710105317293872,4.416928210666528,0.0,0.0,0.5238095238095238,0.07317073170731707,0.021052631578947368,0.9679938954854593,0.021052631578947368,0.0,725969999.9999999,80.448,80.448,0.9032950962558094
Solar4,17,1632,1727,2019-01-18T00:00:00,2019-01-18T23:45:00,96,30,0.05,0.05,sum,0.7836183955461112,0.0,0.4000042641572837,3.923614583333334,5.791476767935561,1.4760564857149672,0.01403549240368963,19.963,0.7421684210526316,10.656,1.238275680708788,0.17188361069420433,1.7549340728357858,-0.567129852008707,2.796867387271367,2.520344991266077,2.8710426370100133,0.0,0.0,0.5853658536585366,0.325,0.042105263157894736,0.18983156601963952,0.042105263157894736,0.010526315789473684,298560000.0,19.963,19.963,0.8889228363456999
Solar4,18,1728,1823,2019-01-19T00:00:00,2019-01-19T23:45:00,96,30,0.05,0.05,sum,0.5224795194457252,0.0,0.26389136454032946,2.3617708333333334,3.76084417185592,1.5923831825055372,0.002281212696690164,14.439,0.42480000000000007,3.151,1.457945219076471,1.0195204876696389,0.8104070582121062,-0.795420493917583,0.7206647784218171,1.3641828241763556,1.2019620626292662,0.0,0.0,0.5263157894736842,0.2972972972972973,0.021052631578947368,0.27536766557312103,0.021052631578947368,0.0,197830000.0000001,14.439,14.439,0.8644689999796028
Solar4,19,1824,1919,2019-01-20T00:00:00,2019-01-20T23:45:00,96,30,0.05,0.05,sum,3.567974232296886,0.33492823795184573,1.8942446753994309,14.925979166666664,24.774328880070584,1.659812638543644,0.019898684210526298,79.04,3.232021052631579,50.168000000000006,1.4930630268526646,0.7152138714833618,8.387547057519575,1.1729097329143696,3.4012328942434085,11.978713163009902,13.804496665089625,0.0,0.0,0.5853658536585366,0.225,0.021052631578947368,0.11497192808616595,0.021052631578947368,0.09473684210526316,2020109999.9999988,79.04,79.04,0.8889228363456999
Solar4,20,1920,2015,2019-01-21T00:00:00,2019-01-21T23:45:00,96,30,0.05,0.05,sum,4.145798967019609,0.521538219452382,2.142761147122856,20.647385416666665,30.44115298591482,1.474334515332834,0.05776579625610413,82.188,2.0962526315789467,20.102999999999994,1.03990044338291,-0.6641316982703436,4.26776220173129,0.01621043285119047,1.2931172618477322,6.258802572087063,6.761006768693238,0.0,0.0,0.5365853658536586,0.225,0.021052631578947368,0.22175275829837376,0.021052631578947368,0.042105263157894736,871239999.9999999,82.188,82.188,0.8936239268350085
Solar4,21,2016,2111,2019-01-22T00:00:00,2019-01-22T23:45:00,96,30,0.05,0.05,sum,4.204513009611004,0.5434605204861691,2.172521189333012,22.848302083333333,33.536075918056696,1.4677710309091998,0.07846777672273471,88.976,1.8897473684210524,9.869,1.0235784476834606,-0.7041317104542033,3.4614445721859806,-0.17621458880517077,0.9845565857615536,4.991385548688078,5.4542666881317015,0.0,0.0,0.5476190476190477,0.12195121951219512,0.021052631578947368,0.9319405742064854,0.021052631578947368,0.0,811190000.0,88.976,88.976,0.9019237190523628
Solar4,22,2112,2207,2019-01-23T00:00:00,2019-01-23T23:45:00,96,30,0.05,0.05,sum,3.8724535867269494,0.4499405559171438,2.0041562059137465,22.841677083333334,33.505295401279106,1.4668491838131317,0.07121368014107428,88.506,1.8632842105263159,10.94,1.018889277349592,-0.7178887299442631,3.4431127807628714,-0.1743882952025224,0.9252013726406025,5.350346993642651,5.000366472284092,0.0,0.0,0.5,0.024390243902439025,0.021052631578947368,0.9613744447287189,0.021052631578947368,0.021052631578947368,799609999.9999999,88.506,88.506,0.903751529110338
Solar4,23,2208,2303,2019-01-24T00:00:00,2019-01-24T23:45:00,96,30,0.05,0.05,sum,3.682809080131057,0.4044928387359182,1.9214372770981594,23.338781249999997,34.13649781276484,1.4626512598269599,0.0748212764514379,89.282,1.8796210526315789,11.206999999999997,0.9951691769499714,-0.7828904191893638,3.5463819398307757,-0.1435416625299169,0.9580081060282555,5.4201176142571805,5.2457111188910455,0.0,0.0,0.5,0.024390243902439025,0.021052631578947368,0.957545887562909,0.021052631578947368,0.031578947368421054,893799999.9999995,89.282,89.282,0.903751529110338
Solar4,24,2304,2399,2019-01-25T00:00:00,2019-01-25T23:45:00,96,30,0.05,0.05,sum,0.9005228341599163,0.0,0.4756485257139388,5.5802916666666675,8.874996098492883,1.5904179589039464,0.02151500271296799,28.827,1.2007789473684212,14.015,1.3539335074335055,0.3331525912481985,2.8218691864193772,-0.3145857054307166,1.7926145452386093,5.280414161997355,3.3270297171997782,0.0,0.0,0.5609756097560976,0.275,0.021052631578947368,0.07974295896704148,0.021052631578947368,0.031578947368421054,544689999.9999992,28.827,28.827,0.8917480288932375
Solar4,25,2400,2495,2019-01-26T00:00:00,2019-01-26T23:45:00,96,30,0.05,0.05,sum,1.5615951909145678,0.021800726161799115,0.8425359347007226,9.215947916666666,15.12307799728186,1.6409682560730086,0.05786709848073793,65.657,1.9307157894736844,27.493999999999996,2.027471699586619,3.763591479430622,5.052811423772959,0.2406510277433345,5.9807210502445844,8.454766925344822,6.634294210137703,0.0,0.0,0.5,0.3170731707317073,0.042105263157894736,0.03572617736214086,0.042105263157894736,0.05263157894736842,867249999.9999988,65.657,65.657,0.903751529110338
Solar4,26,2496,2591,2019-01-27T00:00:00,2019-01-27T23:45:00,96,30,0.05,0.05,sum,1.1712275389619164,0.0027644535678017917,0.6297493193847938,5.597802083333334,11.321508659423987,2.0224917692083584,-0.0015967783505154863,54.636,1.4016421052631576,31.144000000000002,2.337761920168372,4.850011599974228,4.159165946247042,0.011101947683186592,2.162627808617362,5.73127120497713,7.128092043584888,0.0,0.0,0.5789473684210527,0.35135135135135137,0.021052631578947368,-0.22062206602259582,0.2416746976015432,0.021052631578947368,756239999.9999996,54.636,54.636,0.8604158827605155
Solar4,27,2592,2687,2019-01-28T00:00:00,2019-01-28T23:45:00,96,30,0.05,0.05,sum,0.11264728464588748,0.0,0.060842775480666716,0.6937812500000001,1.071914838454267,1.5450328514988523,0.0036876627780792226,3.953,0.1897263157894737,1.5150000000000001,1.2437938744457562,0.23512186553961412,0.39250198792657826,-0.9046025790734171,1.3156653209072233,0.5823805953968049,0.7155118797057112,0.0,0.0,0.5428571428571428,0.5588235294117647,0.021052631578947368,-0.14929870481976282,0.1703513363987102,0.0,97479999.99999993,3.953,3.953,0.8302519144284611
Solar4,28,2688,2783,2019-01-29T00:00:00,2019-01-29T23:45:00,96,30,0.05,0.05,sum,0.2513810674191892,0.0,0.13796617029184988,1.3388854166666668,2.3128582599503713,1.7274504702829871,-0.002973026315789488,9.898,0.5436210526315789,6.590999999999999,1.8512535345923264,2.690973713926245,1.3365056323349924,-0.6692550363902767,0.43171829480860724,2.1194911601084296,2.221525051750611,0.0,0.0,0.5,0.6,0.021052631578947368,-0.3567119196685289,0.37776455124747627,0.0,292670000.0,9.898,9.898,0.8430751866163806
Solar4,29,2784,2879,2019-01-30T00:00:00,2019-01-30T23:45:00,96,30,0.05,0.05,sum,0.10245449084808375,0.0,0.05602485099756857,0.5233854166666666,0.9148686650938809,1.7479826882465754,0.0014626492132392846,3.806,0.23242105263157897,1.6560000000000001,1.6101361903443712,1.590073360300793,0.4913336737364624,-0.8764952868854323,1.2063866528239238,0.794855752112713,0.8500555864177354,0.0,0.0,0.5294117647058824,0.696969696969697,0.042105263157894736,-0.4135442857046929,0.4556495488625877,0.0,132960000.00000001,3.806,3.806,0.8188980404602949
Solar4,30,2880,2975,2019-01-31T00:00:00,2019-01-31T23:45:00,96,30,0.05,0.05,sum,1.3483256134981731,0.0006803225399958877,0.6827120376296035,6.044270833333333,11.662083978359785,1.9294443086088289,0.062398263700488364,47.471,1.648884210526316,18.123,1.9341044629826705,2.5947455542906503,4.0241137187028695,0.028557159631774597,9.784705179605995,6.825566892207562,5.650404727003842,0.0,0.0,0.5128205128205128,0.34210526315789475,0.021052631578947368,0.08437041396721881,0.021052631578947368,0.07368421052631578,1058469999.999999,47.471,47.471,0.8751674595859606
Solar4,31,2976,3071,2019-02-01T00:00:00,2019-02-01T23:45:00,96,30,0.05,0.05,sum,1.9579674728664904,0.022736278527204497,0.9911424266868434,11.262395833333334,16.43496347442902,1.459277733001858,0.019216454150841018,64.556,2.106568421052631,12.064,1.2952446838833274,0.6011196337216984,3.773727948803271,-0.035807331610099705,1.1047768055989573,5.302587161819751,5.9422060129214636,0.0,0.0,0.5348837209302325,0.4523809523809524,0.021052631578947368,0.17758186126713324,0.021052631578947368,0.05263157894736842,932710000.0000001,64.556,64.556,0.9114140953765143
Solar4,32,3072,3167,2019-02-02T00:00:00,2019-02-02T23:45:00,96,30,0.05,0.05,sum,0.29946605439815704,0.0,0.14763817965402548,1.5830208333333333,2.57000218863058,1.6234796903993893,0.01291961475854586,9.075,0.2743578947368421,2.057999999999999,1.4267101318485806,0.6748495891259068,0.5739248437868755,-0.8551411428809256,2.334315011052063,0.9899162703088691,0.8476968176989,0.0,0.0,0.5135135135135135,0.4166666666666667,0.021052631578947368,0.21234251258403747,0.021052631578947368,0.0,159469999.99999997,9.075,9.075,0.8541069566008254
Solar4,33,3168,3263,2019-02-03T00:00:00,2019-02-03T23:45:00,96,30,0.05,0.05,sum,0.9320554347286942,0.0,0.4662043821558146,4.7590208333333335,7.805098240331933,1.6400638907193887,0.04609705642973415,29.503,1.219221052631579,15.262999999999998,1.5646321263906582,1.2828308647039925,2.685669282457697,-0.3072177524466519,4.330332381470763,3.224797984131958,5.091877594512656,0.0,0.0,0.6190476190476191,0.4146341463414634,0.021052631578947368,-0.27655502034409934,0.2976076519230467,0.010526315789473684,602879999.9999995,29.503,29.503,0.892234730553032
Solar4,34,3264,3359,2019-02-04T00:00:00,2019-02-04T23:45:00,96,30,0.05,0.05,sum,1.3709004256417083,0.0,0.6842573372692057,7.9175104166666666,11.521577462702673,1.4552020574418552,0.02050901383613675,44.109,1.7155789473684213,13.028000000000002,1.2698931287729693,0.431369834503466,3.3103679394799674,-0.1506765933031671,1.1383352599614416,5.287565801009005,4.577325343947908,0.0,0.0,0.5348837209302325,0.5476190476190477,0.021052631578947368,-0.06220475898955815,0.08325739056850552,0.042105263157894736,769649999.9999999,44.109,44.109,0.9114140953765143
Solar4,35,3360,3455,2019-02-05T00:00:00,2019-02-05T23:45:00,96,30,0.05,0.05,sum,2.882575254193722,0.1596533740925518,1.4805434177279193,17.017520833333332,24.694946163545275,1.4511482836361325,0.09455397449810099,74.569,2.9274947368421063,16.715000000000003,1.050893147272454,-0.5579589120104202,5.207838606117554,0.3224491381334993,1.1041511917132518,7.326196883964332,8.191665526619115,0.0,0.0,0.5348837209302325,0.30952380952380953,0.021052631578947368,0.0801824818189659,0.021052631578947368,0.11578947368421053,1274709999.9999995,74.569,74.569,0.9114140953765143
Solar4,36,3456,3551,2019-02-06T00:00:00,2019-02-06T23:45:00,96,30,0.05,0.05,sum,0.7028731427536284,0.0,0.3677803912446177,3.6880624999999996,6.107262547936439,1.6559541849892452,0.01043516006511124,29.019,1.255242105263158,11.942,1.8065394192390711,2.916395513277009,2.7543563657365913,-0.3062582724760308,2.3169243445749945,3.9109830861306465,4.800461378289013,0.0,0.0,0.5263157894736842,0.5135135135135135,0.042105263157894736,-0.029089393642349057,0.0711946568002438,0.031578947368421054,518919999.9999992,29.019,29.019,0.8644689999796028
Solar4,37,3552,3647,2019-02-07T00:00:00,2019-02-07T23:45:00,96,30,0.05,0.05,sum,0.28961360257825225,0.0,0.14911169512078495,1.5780520833333336,2.5223693613751323,1.5984069043291904,-0.00314452658708628,10.05,0.4466315789473685,3.665,1.587638142512773,1.5969086821537726,0.9152466794315762,-0.771162452877146,0.6878346999719896,1.6333860344388893,1.2949564225732217,0.0,0.0,0.5789473684210527,0.5135135135135135,0.021052631578947368,-0.22626347169374497,0.24731610327269235,0.0,228869999.99999985,10.05,10.05,0.8604158827605155
Solar4,38,3648,3743,2019-02-08T00:00:00,2019-02-08T23:45:00,96,30,0.05,0.05,sum,0.2751468764990465,0.0,0.13775564429405518,1.5068333333333335,2.3374992097443705,1.5512659180832062,0.001033233857840472,7.837,0.3577263157894736,3.403,1.2859118891192658,0.22336169447522636,0.7205381030138079,-0.812951878210388,1.3607085074783312,1.0831698851057483,1.1665626520048684,0.0,0.0,0.5128205128205128,0.6052631578947368,0.021052631578947368,-0.32118329804118445,0.34223592962013183,0.0,157079999.99999997,7.837,7.837,0.8751674595859606
Solar4,39,3744,3839,2019-02-09T00:00:00,2019-02-09T23:45:00,96,30,0.05,0.05,sum,0.416930760992728,0.0,0.20195213402164142,2.1392708333333332,3.5316476279940456,1.650865124909178,0.018754896907216507,12.865,0.36178947368421055,3.085000000000001,1.5476305891900675,1.0122739857954244,0.7170174188591016,-0.8135408989974874,2.393575714772813,1.219623598583687,0.9794887086816175,0.0,0.0,0.5609756097560976,0.475,0.021052631578947368,0.10549948088513163,0.021052631578947368,0.0,172990000.0,12.865,12.865,0.8917480288932375
Solar4,40,3840,3935,2019-02-10T00:00:00,2019-02-10T23:45:00,96,30,0.05,0.05,sum,0.4423964476054276,0.0,0.21724164692081616,2.6167499999999997,3.7138948333701287,1.4192776609066027,0.017784536082474236,12.939,0.500736842105263,3.621,1.0996618291661024,-0.0685514557114213,0.9625094503978976,-0.7469619763841353,1.3658674808329259,1.4623734646115538,1.5039880152448024,0.0,0.0,0.5,0.38461538461538464,0.021052631578947368,0.09234282769696046,0.021052631578947368,0.0,206420000.0,12.939,12.939,0.8851902917606469
Solar4,41,3936,4031,2019-02-11T00:00:00,2019-02-11T23:45:00,96,30,0.05,0.05,sum,0.6739711809691282,0.0,0.3325156201969172,4.0076875,5.649060293005414,1.40955607913787,0.018570876288659798,22.465,0.8138947368421052,7.881,1.0630651786864636,-0.11306288380484375,1.7304016631376293,-0.5443054970086249,0.996456764334222,2.764893792573329,2.4601999388526195,0.0,0.0,0.5476190476190477,0.21951219512195122,0.021052631578947368,0.07480463639807447,0.021052631578947368,0.0,364519999.9999998,22.465,22.465,0.9019237190523629
Solar4,42,4032,4127,2019-02-12T00:00:00,2019-02-12T23:45:00,96,30,0.05,0.05,sum,0.443025023117767,0.0,0.2186630030324146,2.4198958333333334,3.693183813005969,1.5261747001138364,0.01832654639175258,13.874,0.5487368421052631,4.382000000000001,1.3555544250818519,0.6459677071507834,1.0936263481983617,-0.7077214000052685,1.9039168796021828,1.6440262923688294,1.7257652940072705,0.0,0.0,0.5,0.38461538461538464,0.021052631578947368,-0.0450135936102242,0.06606622518917157,0.0,261159999.99999988,13.874,13.874,0.8851902917606469
Solar4,43,4128,4223,2019-02-13T00:00:00,2019-02-13T23:45:00,96,30,0.05,0.05,sum,0.4000480621068804,0.0,0.19759249270824328,2.180354166666667,3.215813715645332,1.4749042839277053,0.0006690721649484412,12.042,0.5796842105263159,6.426,1.1890260318775858,0.09343362712887071,1.2640697432457886,-0.6516405972234405,1.869137089847083,1.920614334282818,1.972567109124554,0.0,0.0,0.525,0.48717948717948717,0.021052631578947368,-0.4012920932289762,0.42234472480792357,0.0,305099999.9999999,12.042,12.042,0.8847110186697279
Solar4,44,4224,4319,2019-02-14T00:00:00,2019-02-14T23:45:00,96,30,0.05,0.05,sum,0.8592620852678456,0.0,0.41986568273669356,4.02790625,6.917365012051983,1.717359979487701,-0.0026037506782419974,28.609,1.1132421052631578,12.263,1.951374308236228,3.129399298607993,2.4003239167377304,-0.33861682739516463,0.6032882248191346,4.140543663981016,3.221894413027164,0.0,0.0,0.5609756097560976,0.375,0.042105263157894736,0.07705362015249552,0.042105263157894736,0.021052631578947368,536169999.9999995,28.609,28.609,0.8917480288932375
Solar4,45,4320,4415,2019-02-15T00:00:00,2019-02-15T23:45:00,96,30,0.05,0.05,sum,0.5156955735410789,0.0,0.25367730226286,2.5901041666666664,4.188358766368514,1.61706189430524,0.008180914270211602,18.042,0.6791578947368422,5.993,1.634273763968053,1.9947037632185918,1.5104532049059072,-0.5866172213840201,2.143250533246603,2.4773910470492946,2.224152304516085,0.0,0.0,0.5128205128205128,0.4473684210526316,0.042105263157894736,-0.04112039656224432,0.08322565972013905,0.0,322649999.9999999,18.042,18.042,0.8751674595859606
Solar4,46,4416,4511,2019-02-16T00:00:00,2019-02-16T23:45:00,96,30,0.05,0.05,sum,0.5532288433212387,0.0,0.2574240341364076,2.854427083333333,4.2291329261662085,1.4816048152161863,0.01531990640260444,14.159,0.44743157894736835,3.6210000000000004,1.1581752757911843,-0.11112070370467331,0.8544345129043568,-0.724336100247004,1.440725270462154,1.3846227825657067,1.187279874334607,0.0,0.0,0.5238095238095238,0.21951219512195122,0.021052631578947368,0.3704750227458391,0.021052631578947368,0.0,177629999.99999994,14.159,14.159,0.9032950962558094
Solar4,47,4512,4607,2019-02-17T00:00:00,2019-02-17T23:45:00,96,30,0.05,0.05,sum,0.6593841331246983,0.0,0.3139076111297683,3.052354166666667,4.660322375694551,1.526796074754297,0.0050749593054801884,16.335,0.8137052631578947,4.888000000000002,1.3649445703754008,0.5987171328659238,1.610157697409268,-0.47280473808941703,1.2447170357798916,2.289395742032461,2.6256670230228116,0.0,0.0,0.5365853658536586,0.625,0.042105263157894736,-0.3051452497684693,0.34725051292636405,0.0,414039999.99999976,16.335,16.335,0.8936239268350085
Solar4,48,4608,4703,2019-02-18T00:00:00,2019-02-18T23:45:00,96,30,0.05,0.05,sum,0.4062648227351906,0.0,0.19498358485710854,1.8764583333333331,2.8595549111584755,1.52391068062762,0.009339392295170924,11.325,0.5533052631578946,4.658999999999999,1.479799721525426,1.2311281915451593,1.157749559319831,-0.6206044236524095,1.5748827487187271,1.7294205545631331,1.7540921298495127,0.0,0.0,0.5238095238095238,0.4634146341463415,0.042105263157894736,-0.1548800734909564,0.19698533664885112,0.0,322929999.99999994,11.325,11.325,0.9032950962558094
