day,point_index,tail_intensity,is_anomaly
9,24,0.0,False
9,25,0.0,False
9,26,0.0,False
9,27,0.0,False
9,28,0.0,False
9,29,0.0,False
9,30,0.0,False
9,31,0.0,False
9,32,0.0,False
9,33,0.0,False
9,34,0.0,False
9,35,0.0,False
9,36,0.0,False
9,37,0.0,False
9,38,0.0,False
9,39,0.0,False
9,40,0.0,False
9,41,0.0,False
9,42,0.0,False
9,43,0.0,False
9,44,0.0,False
9,45,0.0,False
9,46,0.0,False
9,47,0.0,False
9,48,0.0,False
9,49,0.0,False
9,50,0.0,False
9,51,0.0,False
9,52,0.0,False
9,53,0.0,False
9,54,0.0,False
9,55,0.0,False
9,56,0.0,False
9,57,0.0,False
9,58,0.0,False
9,59,0.0,False
9,60,0.0,False
9,61,0.0,False
9,62,0.0,False
9,63,0.0,False
9,64,0.0,False
9,65,0.0,False
9,66,0.0,False
9,67,0.0,False
9,68,0.0,False
9,69,0.0,False
9,70,0.0,False
9,71,0.0,False
9,72,0.0,False
9,73,0.0,False
9,74,0.0,False
9,75,0.0,False
9,76,0.0,False
9,77,0.0,False
9,78,0.0,False
9,79,0.0,False
9,80,0.0,False
9,81,0.0,False
9,82,0.0,False
9,83,0.0,False
9,84,0.0,False
9,85,0.0,False
9,86,0.0,False
9,87,0.0,False
9,88,0.0,False
9,89,0.0,False
9,90,0.0,False
9,91,0.0,False
9,92,0.0,False
9,93,0.0,False
9,94,0.0,False
9,95,0.0,False
10,0,0.0,False
10,1,0.0,False
10,2,0.0,False
10,3,0.0,False
10,4,0.0,False
10,5,0.0,False
10,6,0.0,False
10,7,0.0,False
10,8,0.0,False
10,9,0.0,False
10,10,0.0,False
10,11,0.0,False
10,12,0.0,False
10,13,0.0,False
10,14,0.0,False
10,15,0.0,False
10,16,0.0,False
10,17,0.0,False
10,18,0.0,False
10,19,0.0,False
10,20,0.0,False
10,21,0.0,False
10,22,0.0,False
10,23,0.0,False
10,24,0.0,False
10,25,0.0,False
10,26,0.0,False
10,27,0.0,False
10,28,0.0,False
10,29,0.0,False
10,30,0.0,False
10,31,0.0,False
10,32,0.0,False
10,33,0.0,False
10,34,0.0,False
10,35,0.0,False
10,36,0.0,False
10,37,0.0,False
10,38,0.0,False
10,39,0.0,False
10,40,0.0,False
10,41,0.0,False
10,42,0.0,False
10,43,0.0,False
10,44,0.0,False
10,45,0.0,False
10,46,0.0,False
10,47,0.0,False
10,48,0.0,False
10,49,0.0,False
10,50,0.0,False
10,51,0.0,False
10,52,0.0,False
10,53,2.4513023190983096,True
10,54,0.0,False
10,55,3.1795408194695223,True
10,56,2.822865875530791,True
10,57,3.110547947982571,True
10,58,2.822865875530791,True
10,59,3.1795408194695223,True
10,60,2.822865875530791,True
10,61,2.4513023190983096,True
10,62,2.822865875530791,True
10,63,3.3336914992967794,True
10,64,2.822865875530791,True
10,65,0.0,False
10,66,2.4513023190983096,True
10,67,0.0,False
10,68,2.9853848050285654,True
10,69,0.0,False
10,70,0.0,False
10,71,0.0,False
10,72,0.0,False
10,73,0.0,False
10,74,0.0,False
10,75,0.0,False
10,76,0.0,False
10,77,0.0,False
10,78,0.0,False
10,79,0.0,False
10,80,0.0,False
10,81,0.0,False
10,82,0.0,False
10,83,0.0,False
10,84,0.0,False
10,85,0.0,False
10,86,0.0,False
10,87,0.0,False
10,88,0.0,False
10,89,0.0,False
10,90,0.0,False
10,91,0.0,False
10,92,0.0,False
10,93,0.0,False
10,94,0.0,False
10,95,0.0,False
11,0,0.0,False
11,1,0.0,False
11,2,0.0,False
11,3,0.0,False
11,4,0.0,False
11,5,0.0,False
11,6,0.0,False
11,7,0.0,False
11,8,0.0,False
11,9,0.0,False
11,10,0.0,False
11,11,0.0,False
11,12,0.0,False
11,13,0.0,False
11,14,0.0,False
11,15,0.0,False
11,16,0.0,False
11,17,0.0,False
11,18,0.0,False
11,19,0.0,False
11,20,0.0,False
11,21,0.0,False
11,22,0.0,False
11,23,0.0,False
11,24,0.0,False
11,25,0.0,False
11,26,2.7740757113613594,True
11,27,0.0,False
11,28,0.0,False
11,29,0.0,False
11,30,0.0,False
11,31,0.0,False
11,32,0.0,False
11,33,3.046009426845,True
11,34,2.9853848050285654,True
11,35,2.928226391188617,True
11,36,3.2536487916232435,True
11,37,3.3336914992967794,True
11,38,3.046009426845,True
11,39,3.046009426845,True
11,40,3.3336914992967794,True
11,41,2.9853848050285654,True
11,42,3.3336914992967794,True
11,43,3.4207028762864087,True
11,44,3.3336914992967794,True
11,45,3.046009426845,True
11,46,3.3336914992967794,True
11,47,3.4207028762864087,True
11,48,3.3336914992967794,True
11,49,3.8726880000294726,True
11,50,3.3336914992967794,True
11,51,3.4207028762864087,True
11,52,3.3336914992967794,True
11,53,3.5160130560907406,True
11,54,3.8726880000294726,True
11,55,4.432303787964895,True
11,56,4.432303787964895,True
11,57,22.33270374938051,True
11,58,22.33270374938051,True
11,59,4.432303787964895,True
11,60,22.33270374938051,True
11,61,4.719985860416676,True
11,62,22.33270374938051,True
11,63,22.33270374938051,True
11,64,22.33270374938051,True
11,65,22.33270374938051,True
11,66,22.33270374938051,True
11,67,22.33270374938051,True
11,68,22.33270374938051,True
11,69,22.33270374938051,True
11,70,3.8726880000294726,True
11,71,3.8726880000294726,True
11,72,3.8726880000294726,True
11,73,3.8726880000294726,True
11,74,3.8726880000294726,True
11,75,3.7391566074049503,True
11,76,3.8726880000294726,True
11,77,3.5160130560907406,True
11,78,3.4207028762864087,True
11,79,3.3336914992967794,True
11,80,3.3336914992967794,True
11,81,3.3336914992967794,True
11,82,3.3336914992967794,True
11,83,3.3336914992967794,True
11,84,3.3336914992967794,True
11,85,3.046009426845,True
11,86,2.822865875530791,True
11,87,2.9853848050285654,True
11,88,3.3336914992967794,True
11,89,3.046009426845,True
11,90,3.4207028762864087,True
11,91,3.4207028762864087,True
11,92,3.3336914992967794,True
11,93,3.3336914992967794,True
11,94,3.4207028762864087,True
11,95,3.4207028762864087,True
12,0,0.0,False
12,1,0.0,False
12,2,0.0,False
12,3,0.0,False
12,4,0.0,False
12,5,0.0,False
12,6,0.0,False
12,7,0.0,False
12,8,0.0,False
12,9,0.0,False
12,10,0.0,False
12,11,2.4513023190983096,True
12,12,2.5997223242165823,True
12,13,2.352862246285055,True
12,14,0.0,False
12,15,2.4863936389095795,True
12,16,2.5997223242165823,True
12,17,2.3846109445996375,True
12,18,0.0,False
12,19,2.4513023190983096,True
12,20,2.5997223242165823,True
12,21,2.822865875530791,True
12,22,2.5997223242165823,True
12,23,2.5997223242165823,True
12,24,2.352862246285055,True
12,25,2.4863936389095795,True
12,26,2.7740757113613594,True
12,27,2.822865875530791,True
12,28,3.110547947982571,True
12,29,2.7740757113613594,True
12,30,2.7740757113613594,True
12,31,2.7740757113613594,True
12,32,2.822865875530791,True
12,33,2.4513023190983096,True
12,34,2.4863936389095795,True
12,35,2.3846109445996375,True
12,36,2.352862246285055,True
12,37,2.3846109445996375,True
12,38,0.0,False
12,39,2.822865875530791,True
12,40,2.352862246285055,True
12,41,0.0,False
12,42,0.0,False
12,43,3.1105479479825724,True
12,44,0.0,False
12,45,0.0,False
12,46,0.0,False
12,47,0.0,False
12,48,0.0,False
12,49,0.0,False
12,50,0.0,False
12,51,0.0,False
12,52,0.0,False
12,53,2.352862246285055,True
12,54,0.0,False
12,55,0.0,False
12,56,0.0,False
12,57,0.0,False
12,58,0.0,False
12,59,0.0,False
12,60,2.5997223242165823,True
12,61,0.0,False
12,62,0.0,False
12,63,2.4513023190983096,True
12,64,3.6213735717485664,True
12,65,2.822865875530791,True
12,66,2.727555695726467,True
12,67,2.5997223242165823,True
12,68,2.822865875530791,True
12,69,2.3846109445996375,True
12,70,0.0,False
12,71,0.0,False
12,72,0.0,False
12,73,0.0,False
12,74,0.0,False
12,75,0.0,False
12,76,0.0,False
12,77,0.0,False
12,78,0.0,False
12,79,0.0,False
12,80,0.0,False
12,81,0.0,False
12,82,0.0,False
12,83,0.0,False
12,84,0.0,False
12,85,0.0,False
12,86,0.0,False
12,87,0.0,False
12,88,0.0,False
12,89,0.0,False
12,90,0.0,False
12,91,0.0,False
12,92,0.0,False
12,93,0.0,False
12,94,0.0,False
12,95,0.0,False
13,0,0.0,False
13,1,0.0,False
13,2,0.0,False
13,3,0.0,False
13,4,0.0,False
13,5,0.0,False
13,6,0.0,False
13,7,0.0,False
13,8,0.0,False
13,9,0.0,False
13,10,0.0,False
13,11,0.0,False
13,12,0.0,False
13,13,0.0,False
13,14,0.0,False
13,15,0.0,False
13,16,0.0,False
13,17,0.0,False
13,18,0.0,False
13,19,0.0,False
13,20,0.0,False
13,21,0.0,False
13,22,0.0,False
13,23,0.0,False
13,24,0.0,False
13,25,0.0,False
13,26,0.0,False
13,27,0.0,False
13,28,0.0,False
13,29,0.0,False
13,30,0.0,False
13,31,0.0,False
13,32,0.0,False
13,33,0.0,False
13,34,0.0,False
13,35,0.0,False
13,36,0.0,False
13,37,0.0,False
13,38,0.0,False
13,39,0.0,False
13,40,0.0,False
13,41,0.0,False
13,42,0.0,False
13,43,0.0,False
13,44,0.0,False
13,45,0.0,False
13,46,0.0,False
13,47,0.0,False
13,48,0.0,False
13,49,0.0,False
13,50,0.0,False
13,51,0.0,False
13,52,0.0,False
13,53,0.0,False
13,54,0.0,False
13,55,0.0,False
13,56,0.0,False
13,57,0.0,False
13,58,0.0,False
13,59,0.0,False
13,60,0.0,False
13,61,0.0,False
13,62,0.0,False
13,63,0.0,False
13,64,0.0,False
13,65,0.0,False
13,66,0.0,False
13,67,0.0,False
13,68,0.0,False
13,69,0.0,False
13,70,5.8185981490847825,True
13,71,5.8185981490847825,True
13,72,5.8185981490847825,True
13,73,4.026838679856728,True
13,74,0.0,False
13,75,0.0,False
13,76,0.0,False
13,77,0.0,False
13,78,0.0,False
13,79,0.0,False
13,80,0.0,False
13,81,0.0,False
13,82,0.0,False
13,83,0.0,False
13,84,0.0,False
13,85,0.0,False
13,86,0.0,False
13,87,0.0,False
13,88,0.0,False
13,89,0.0,False
13,90,0.0,False
13,91,0.0,False
13,92,0.0,False
13,93,0.0,False
13,94,0.0,False
13,95,0.0,False
14,0,0.0,False
14,1,0.0,False
14,2,0.0,False
14,3,0.0,False
14,4,0.0,False
14,5,0.0,False
14,6,0.0,False
14,7,0.0,False
14,8,0.0,False
14,9,0.0,False
14,10,0.0,False
14,11,0.0,False
14,12,0.0,False
14,13,0.0,False
14,14,0.0,False
14,15,0.0,False
14,16,0.0,False
14,17,0.0,False
14,18,0.0,False
14,19,0.0,False
14,20,0.0,False
14,21,0.0,False
14,22,0.0,False
14,23,0.0,False
14,24,0.0,False
14,25,0.0,False
14,26,0.0,False
14,27,0.0,False
14,28,0.0,False
14,29,0.0,False
14,30,0.0,False
14,31,0.0,False
14,32,0.0,False
14,33,0.0,False
14,34,0.0,False
14,35,0.0,False
14,36,0.0,False
14,37,0.0,False
14,38,0.0,False
14,39,0.0,False
14,40,0.0,False
14,41,0.0,False
14,42,0.0,False
14,43,0.0,False
14,44,0.0,False
14,45,0.0,False
14,46,0.0,False
14,47,0.0,False
14,48,0.0,False
14,49,0.0,False
14,50,0.0,False
14,51,0.0,False
14,52,0.0,False
14,53,0.0,False
14,54,0.0,False
14,55,0.0,False
14,56,0.0,False
14,57,0.0,False
14,58,3.8726880000294694,True
14,59,5.125450968524837,True
14,60,4.432303787964892,True
14,61,4.432303787964892,True
14,62,5.8185981490847825,True
14,63,5.125450968524837,True
14,64,4.432303787964892,True
14,65,4.432303787964892,True
14,66,5.8185981490847825,True
14,67,5.8185981490847825,True
14,68,5.8185981490847825,True
14,69,5.8185981490847825,True
14,70,5.8185981490847825,True
14,71,5.125450968524837,True
14,72,5.125450968524837,True
14,73,5.8185981490847825,True
14,74,5.8185981490847825,True
14,75,5.8185981490847825,True
14,76,5.8185981490847825,True
14,77,5.8185981490847825,True
14,78,5.8185981490847825,True
14,79,5.8185981490847825,True
14,80,5.125450968524837,True
14,81,5.125450968524837,True
14,82,5.125450968524837,True
14,83,5.125450968524837,True
14,84,5.125450968524837,True
14,85,5.125450968524837,True
14,86,4.432303787964892,True
14,87,4.432303787964892,True
14,88,4.432303787964892,True
14,89,4.432303787964892,True
14,90,4.209160236650682,True
14,91,4.209160236650682,True
14,92,4.209160236650682,True
14,93,3.8726880000294694,True
14,94,3.7391566074049467,True
14,95,4.026838679856728,True
15,0,0.0,False
15,1,0.0,False
15,2,0.0,False
15,3,0.0,False
15,4,0.0,False
15,5,0.0,False
15,6,0.0,False
15,7,0.0,False
15,8,0.0,False
15,9,0.0,False
15,10,0.0,False
15,11,0.0,False
15,12,0.0,False
15,13,0.0,False
15,14,0.0,False
15,15,0.0,False
15,16,0.0,False
15,17,0.0,False
15,18,0.0,False
15,19,0.0,False
15,20,0.0,False
15,21,0.0,False
15,22,0.0,False
15,23,0.0,False
15,24,0.0,False
15,25,0.0,False
15,26,0.0,False
15,27,0.0,False
15,28,0.0,False
15,29,0.0,False
15,30,0.0,False
15,31,0.0,False
15,32,0.0,False
15,33,0.0,False
15,34,0.0,False
15,35,0.0,False
15,36,0.0,False
15,37,0.0,False
15,38,0.0,False
15,39,0.0,False
15,40,0.0,False
15,41,0.0,False
15,42,0.0,False
15,43,0.0,False
15,44,0.0,False
15,45,0.0,False
15,46,0.0,False
15,47,0.0,False
15,48,0.0,False
15,49,0.0,False
15,50,0.0,False
15,51,0.0,False
15,52,0.0,False
15,53,0.0,False
15,54,0.0,False
15,55,0.0,False
15,56,0.0,False
15,57,0.0,False
15,58,0.0,False
15,59,0.0,False
15,60,0.0,False
15,61,0.0,False
15,62,0.0,False
15,63,0.0,False
15,64,0.0,False
15,65,0.0,False
15,66,0.0,False
15,67,0.0,False
15,68,0.0,False
15,69,0.0,False
15,70,0.0,False
15,71,0.0,False
15,72,0.0,False
15,73,0.0,False
15,74,0.0,False
15,75,0.0,False
15,76,0.0,False
15,77,0.0,False
15,78,0.0,False
15,79,0.0,False
15,80,0.0,False
15,81,0.0,False
15,82,0.0,False
15,83,0.0,False
15,84,0.0,False
15,85,0.0,False
15,86,0.0,False
15,87,0.0,False
15,88,0.0,False
15,89,0.0,False
15,90,0.0,False
15,91,0.0,False
15,92,0.0,False
15,93,0.0,False
15,94,0.0,False
15,95,0.0,False
16,0,0.0,False
16,1,0.0,False
16,2,0.0,False
16,3,0.0,False
16,4,0.0,False
16,5,0.0,False
16,6,0.0,False
16,7,0.0,False
16,8,0.0,False
16,9,0.0,False
16,10,0.0,False
16,11,0.0,False
16,12,0.0,False
16,13,0.0,False
16,14,0.0,False
16,15,0.0,False
16,16,0.0,False
16,17,0.0,False
16,18,0.0,False
16,19,0.0,False
16,20,0.0,False
16,21,0.0,False
16,22,0.0,False
16,23,0.0,False
16,24,0.0,False
16,25,0.0,False
16,26,0.0,False
16,27,0.0,False
16,28,0.0,False
16,29,0.0,False
16,30,0.0,False
16,31,0.0,False
16,32,0.0,False
16,33,0.0,False
16,34,0.0,False
16,35,0.0,False
16,36,0.0,False
16,37,0.0,False
16,38,0.0,False
16,39,0.0,False
16,40,0.0,False
16,41,0.0,False
16,42,0.0,False
16,43,0.0,False
16,44,0.0,False
16,45,0.0,False
16,46,0.0,False
16,47,0.0,False
16,48,0.0,False
16,49,0.0,False
16,50,0.0,False
16,51,0.0,False
16,52,0.0,False
16,53,0.0,False
16,54,0.0,False
16,55,2.6831039331556332,True
16,56,2.9853848050285654,True
16,57,3.1795408194695223,True
16,58,3.1795408194695223,True
16,59,3.4207028762864087,True
16,60,3.8726880000294726,True
16,61,3.4207028762864087,True
16,62,0.0,False
16,63,0.0,False
16,64,2.6831039331556332,True
16,65,3.2536487916232435,True
16,66,3.3336914992967794,True
16,67,2.522761283080454,True
16,68,3.3336914992967794,True
16,69,3.3336914992967794,True
16,70,3.2536487916232435,True
16,71,0.0,False
16,72,0.0,False
16,73,0.0,False
16,74,0.0,False
16,75,0.0,False
16,76,0.0,False
16,77,0.0,False
16,78,0.0,False
16,79,0.0,False
16,80,0.0,False
16,81,0.0,False
16,82,0.0,False
16,83,0.0,False
16,84,0.0,False
16,85,0.0,False
16,86,0.0,False
16,87,0.0,False
16,88,0.0,False
16,89,0.0,False
16,90,0.0,False
16,91,0.0,False
16,92,0.0,False
16,93,0.0,False
16,94,0.0,False
16,95,0.0,False
17,0,0.0,False
17,1,0.0,False
17,2,0.0,False
17,3,0.0,False
17,4,0.0,False
17,5,0.0,False
17,6,0.0,False
17,7,0.0,False
17,8,0.0,False
17,9,0.0,False
17,10,0.0,False
17,11,0.0,False
17,12,0.0,False
17,13,0.0,False
17,14,0.0,False
17,15,0.0,False
17,16,0.0,False
17,17,0.0,False
17,18,0.0,False
17,19,0.0,False
17,20,0.0,False
17,21,0.0,False
17,22,0.0,False
17,23,0.0,False
17,24,0.0,False
17,25,0.0,False
17,26,0.0,False
17,27,0.0,False
17,28,0.0,False
17,29,0.0,False
17,30,0.0,False
17,31,0.0,False
17,32,0.0,False
17,33,0.0,False
17,34,0.0,False
17,35,0.0,False
17,36,0.0,False
17,37,0.0,False
17,38,0.0,False
17,39,0.0,False
17,40,0.0,False
17,41,0.0,False
17,42,0.0,False
17,43,0.0,False
17,44,0.0,False
17,45,0.0,False
17,46,0.0,False
17,47,0.0,False
17,48,0.0,False
17,49,0.0,False
17,50,0.0,False
17,51,0.0,False
17,52,0.0,False
17,53,0.0,False
17,54,0.0,False
17,55,2.3846109445996375,True
17,56,2.8741591699183417,True
17,57,3.1795408194695223,True
17,58,2.8741591699183417,True
17,59,0.0,False
17,60,2.3846109445996375,True
17,61,2.928226391188617,True
17,62,2.522761283080454,True
17,63,0.0,False
17,64,0.0,False
17,65,0.0,False
17,66,0.0,False
17,67,0.0,False
17,68,0.0,False
17,69,0.0,False
17,70,0.0,False
17,71,0.0,False
17,72,0.0,False
17,73,0.0,False
17,74,0.0,False
17,75,0.0,False
17,76,0.0,False
17,77,0.0,False
17,78,0.0,False
17,79,0.0,False
17,80,0.0,False
17,81,0.0,False
17,82,0.0,False
17,83,0.0,False
17,84,0.0,False
17,85,0.0,False
17,86,0.0,False
17,87,0.0,False
17,88,0.0,False
17,89,0.0,False
17,90,0.0,False
17,91,0.0,False
17,92,0.0,False
17,93,0.0,False
17,94,0.0,False
17,95,0.0,False
18,0,0.0,False
18,1,0.0,False
18,2,0.0,False
18,3,0.0,False
18,4,0.0,False
18,5,0.0,False
18,6,0.0,False
18,7,0.0,False
18,8,0.0,False
18,9,0.0,False
18,10,0.0,False
18,11,0.0,False
18,12,0.0,False
18,13,0.0,False
18,14,0.0,False
18,15,0.0,False
18,16,0.0,False
18,17,0.0,False
18,18,0.0,False
18,19,0.0,False
18,20,0.0,False
18,21,0.0,False
18,22,0.0,False
18,23,0.0,False
18,24,0.0,False
18,25,0.0,False
18,26,0.0,False
18,27,0.0,False
18,28,0.0,False
18,29,0.0,False
18,30,0.0,False
18,31,0.0,False
18,32,0.0,False
18,33,0.0,False
18,34,0.0,False
18,35,0.0,False
18,36,0.0,False
18,37,0.0,False
18,38,0.0,False
18,39,0.0,False
18,40,0.0,False
18,41,0.0,False
18,42,0.0,False
18,43,0.0,False
18,44,0.0,False
18,45,0.0,False
18,46,0.0,False
18,47,0.0,False
18,48,0.0,False
18,49,0.0,False
18,50,0.0,False
18,51,0.0,False
18,52,0.0,False
18,53,0.0,False
18,54,0.0,False
18,55,0.0,False
18,56,0.0,False
18,57,0.0,False
18,58,0.0,False
18,59,0.0,False
18,60,0.0,False
18,61,0.0,False
18,62,0.0,False
18,63,0.0,False
18,64,0.0,False
18,65,0.0,False
18,66,0.0,False
18,67,0.0,False
18,68,0.0,False
18,69,0.0,False
18,70,0.0,False
18,71,0.0,False
18,72,0.0,False
18,73,0.0,False
18,74,0.0,False
18,75,0.0,False
18,76,0.0,False
18,77,0.0,False
18,78,0.0,False
18,79,0.0,False
18,80,0.0,False
18,81,0.0,False
18,82,0.0,False
18,83,0.0,False
18,84,0.0,False
18,85,0.0,False
18,86,0.0,False
18,87,0.0,False
18,88,0.0,False
18,89,0.0,False
18,90,0.0,False
18,91,0.0,False
18,92,0.0,False
18,93,0.0,False
18,94,0.0,False
18,95,0.0,False
19,0,0.0,False
19,1,0.0,False
19,2,0.0,False
19,3,0.0,False
19,4,0.0,False
19,5,0.0,False
19,6,0.0,False
19,7,0.0,False
19,8,0.0,False
19,9,0.0,False
19,10,0.0,False
19,11,0.0,False
19,12,0.0,False
19,13,0.0,False
19,14,0.0,False
19,15,0.0,False
19,16,0.0,False
19,17,0.0,False
19,18,0.0,False
19,19,0.0,False
19,20,0.0,False
19,21,0.0,False
19,22,0.0,False
19,23,0.0,False
19,24,0.0,False
19,25,0.0,False
19,26,0.0,False
19,27,0.0,False
19,28,0.0,False
19,29,0.0,False
19,30,0.0,False
19,31,0.0,False
19,32,0.0,False
19,33,0.0,False
19,34,0.0,False
19,35,0.0,False
19,36,0.0,False
19,37,0.0,False
19,38,0.0,False
19,39,0.0,False
19,40,0.0,False
19,41,0.0,False
19,42,0.0,False
19,43,0.0,False
19,44,0.0,False
19,45,0.0,False
19,46,0.0,False
19,47,0.0,False
19,48,0.0,False
19,49,0.0,False
19,50,0.0,False
19,51,0.0,False
19,52,0.0,False
19,53,0.0,False
19,54,0.0,False
19,55,0.0,False
19,56,0.0,False
19,57,0.0,False
19,58,0.0,False
19,59,0.0,False
19,60,0.0,False
19,61,0.0,False
19,62,0.0,False
19,63,0.0,False
19,64,0.0,False
19,65,0.0,False
19,66,0.0,False
19,67,0.0,False
19,68,0.0,False
19,69,0.0,False
19,70,0.0,False
19,71,0.0,False
19,72,0.0,False
19,73,0.0,False
19,74,0.0,False
19,75,0.0,False
19,76,0.0,False
19,77,0.0,False
19,78,0.0,False
19,79,0.0,False
19,80,0.0,False
19,81,0.0,False
19,82,0.0,False
19,83,0.0,False
19,84,0.0,False
19,85,0.0,False
19,86,0.0,False
19,87,0.0,False
19,88,0.0,False
19,89,0.0,False
19,90,0.0,False
19,91,0.0,False
19,92,0.0,False
19,93,0.0,False
19,94,0.0,False
19,95,0.0,False
20,0,0.0,False
20,1,0.0,False
20,2,0.0,False
20,3,0.0,False
20,4,0.0,False
20,5,0.0,False
20,6,0.0,False
20,7,0.0,False
20,8,0.0,False
20,9,0.0,False
20,10,0.0,False
20,11,0.0,False
20,12,0.0,False
20,13,0.0,False
20,14,0.0,False
20,15,0.0,False
20,16,0.0,False
20,17,0.0,False
20,18,0.0,False
20,19,0.0,False
20,20,0.0,False
20,21,0.0,False
20,22,0.0,False
20,23,0.0,False
20,24,0.0,False
20,25,0.0,False
20,26,0.0,False
20,27,0.0,False
20,28,2.6831039331556332,True
20,29,3.046009426845,True
20,30,4.026838679856731,True
20,31,5.818598149084786,True
20,32,22.33270374938051,True
20,33,22.33270374938051,True
20,34,22.33270374938051,True
20,35,4.432303787964895,True
20,36,3.8726880000294726,True
20,37,2.3220905876183013,True
20,38,0.0,False
20,39,0.0,False
20,40,0.0,False
20,41,0.0,False
20,42,0.0,False
20,43,0.0,False
20,44,0.0,False
20,45,0.0,False
20,46,0.0,False
20,47,0.0,False
20,48,0.0,False
20,49,0.0,False
20,50,0.0,False
20,51,0.0,False
