AnomalyDensityIntensityFactor,VolatilityFactor,TurbulenceScore
13.562664966621647,23.025850929940457,36.5885158965621
20.58418491409888,0.0,20.58418491409888
0.1431944977235872,0.0,0.1431944977235872
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.460040501093634,0.0,5.460040501093634
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.177579935387557,0.0,1.177579935387557
0.9611659282157754,0.0,0.9611659282157754
0.3842326278363981,0.0,0.3842326278363981
1.602179069021412,23.025850929940457,24.628029998961868
0.7351811971070789,0.0,0.7351811971070789
1.308853895245731,0.0,1.308853895245731
0.18439648899537553,23.025850929940457,23.210247418935833
9.888736537336193,0.0,9.888736537336193
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.849678202449761,23.025850929940457,27.87552913239022
0.31589007417182274,0.0,0.31589007417182274
11.023741809567866,0.0,11.023741809567866
0.0,0.0,0.0
0.11130968365188025,0.0,0.11130968365188025
1.0182781070492202,0.0,1.0182781070492202
10.723054489182163,23.025850929940457,33.74890541912262
0.909714989491756,23.025850929940457,23.935565919432214
0.47984165460373657,0.0,0.47984165460373657
7.184234472982777,0.0,7.184234472982777
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.8645036881935906,0.0,0.8645036881935906
5.924911450900553,0.0,5.924911450900553
2.2074074399436823,0.0,2.2074074399436823
4.521112984555505,0.0,4.521112984555505
0.13965081316770503,0.0,0.13965081316770503
1.7809736359021133,23.025850929940457,24.80682456584257
3.102260935077724,0.0,3.102260935077724
1.7772857909315165,0.0,1.7772857909315165
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.9669773539906903,0.0,1.9669773539906903
3.6726923606001356,0.0,3.6726923606001356
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.864565702753028,23.025850929940457,25.890416632693487
0.0,0.0,0.0
0.13850748032297866,0.0,0.13850748032297866
19.952981497272738,23.025850929940457,42.97883242721319
3.4476238336514125,0.0,3.4476238336514125
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.005194690428595,0.0,1.005194690428595
0.14541569928637296,0.0,0.14541569928637296
0.0,0.0,0.0
1.1056991604713968,0.0,1.1056991604713968
4.066085647810107,0.0,4.066085647810107
0.0,0.0,0.0
5.771264653943223,0.0,5.771264653943223
2.082417736853853,0.0,2.082417736853853
8.33750550289419,23.025850929940457,31.36335643283465
23.27993897288054,0.0,23.27993897288054
7.260262370225543,0.0,7.260262370225543
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6545371421300712,0.0,0.6545371421300712
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.1013146277854562,0.0,1.1013146277854562
0.8993651448420149,0.0,0.8993651448420149
1.4238341695668648,0.0,1.4238341695668648
0.6467158281590337,0.0,0.6467158281590337
0.914362804540275,0.0,0.914362804540275
0.44899189698460584,0.0,0.44899189698460584
0.0,0.0,0.0
1.8823668783630054,0.0,1.8823668783630054
4.5661467135291245,23.025850929940457,27.591997643469583
3.729832567089935,0.0,3.729832567089935
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.978115372912244,23.025850929940457,24.003966302852703
3.5590146206494127,0.0,3.5590146206494127
8.440000316466135,0.0,8.440000316466135
2.180135216515029,0.0,2.180135216515029
0.4080127696059214,0.0,0.4080127696059214
0.4173981787390787,0.0,0.4173981787390787
4.592727656118521,0.0,4.592727656118521
5.738822141802272,0.0,5.738822141802272
0.0,0.0,0.0
0.0691792416141363,0.0,0.0691792416141363
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.36680066436052233,0.0,0.36680066436052233
1.297570087518071,23.025850929940457,24.32342101745853
0.3056307602558289,0.0,0.3056307602558289
2.3858468468199514,0.0,2.3858468468199514
1.817154779269834,0.0,1.817154779269834
0.43688122787987516,23.025850929940457,23.462732157820334
0.4328610379313571,0.0,0.4328610379313571
0.9947700027344923,0.0,0.9947700027344923
0.14239634983263408,0.0,0.14239634983263408
0.3048815798365831,0.0,0.3048815798365831
1.7310604492832447,0.0,1.7310604492832447
2.0458015446556486,0.0,2.0458015446556486
3.3605181393703427,0.0,3.3605181393703427
1.9540386819201605,23.025850929940457,24.979889611860617
6.703059497548546,0.0,6.703059497548546
0.3151756847933034,0.0,0.3151756847933034
0.5670593351987083,23.025850929940457,23.592910265139167
3.2076612420528563,23.025850929940457,26.233512171993315
0.3785595660896588,0.0,0.3785595660896588
0.0,0.0,0.0
0.40268007483565005,0.0,0.40268007483565005
0.9576271406457344,0.0,0.9576271406457344
0.0,0.0,0.0
0.0,0.0,0.0
0.294569779898519,0.0,0.294569779898519
0.0,0.0,0.0
11.13734931705641,0.0,11.13734931705641
9.2774641514741,23.025850929940457,32.30331508141455
0.0,0.0,0.0
0.0,0.0,0.0
0.13305697886650764,0.0,0.13305697886650764
5.62341820642457,0.0,5.62341820642457
3.6599053117782137,0.0,3.6599053117782137
0.0,0.0,0.0
3.8423408181314005,23.025850929940457,26.868191748071858
2.353473519822061,0.0,2.353473519822061
0.10592173338048634,0.0,0.10592173338048634
0.8875904358872736,0.0,0.8875904358872736
0.0,0.0,0.0
13.727575870790353,23.025850929940457,36.75342680073081
15.760374522300992,0.0,15.760374522300992
2.7370406399296288,0.0,2.7370406399296288
0.0,0.0,0.0
0.0,0.0,0.0
0.14896491684250643,0.0,0.14896491684250643
0.03491015891784872,0.0,0.03491015891784872
0.8081677218806111,0.0,0.8081677218806111
1.1604339656279643,0.0,1.1604339656279643
0.0,0.0,0.0
0.0,0.0,0.0
0.2949069750460605,23.025850929940457,23.320757904986518
0.14289512049721098,0.0,0.14289512049721098
0.45667617355325185,0.0,0.45667617355325185
2.8475289194141116,0.0,2.8475289194141116
0.44479313866903736,0.0,0.44479313866903736
0.07281700608675766,0.0,0.07281700608675766
3.5796259237576016,0.0,3.5796259237576016
3.3134119279871124,0.0,3.3134119279871124
0.1546885766109361,0.0,0.1546885766109361
0.8887401725729241,23.025850929940457,23.91459110251338
15.54677293302502,0.0,15.54677293302502
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.07384242351076425,0.0,0.07384242351076425
0.0,0.0,0.0
0.5128333493801622,0.0,0.5128333493801622
5.588861782964257,23.025850929940457,28.614712712904712
0.0,0.0,0.0
0.07159009946695738,0.0,0.07159009946695738
1.4651839072406965,0.0,1.4651839072406965
6.26171505621121,0.0,6.26171505621121
16.77139475926371,23.025850929940457,39.79724568920417
1.572401523137641,0.0,1.572401523137641
0.2207063243326912,0.0,0.2207063243326912
4.505129000232553,23.025850929940457,27.53097993017301
0.0,0.0,0.0
0.03667994054910866,0.0,0.03667994054910866
4.910517225651117,0.0,4.910517225651117
1.034780613851865,0.0,1.034780613851865
0.06949977972491685,0.0,0.06949977972491685
0.31457436845053777,0.0,0.31457436845053777
0.0,23.025850929940457,23.025850929940457
0.0,0.0,0.0
0.47728319657209695,23.025850929940457,23.503134126512553
4.703098853861808,0.0,4.703098853861808
4.3354439517922865,0.0,4.3354439517922865
0.0,0.0,0.0
0.9958070230386992,0.0,0.9958070230386992
9.230868565588548,23.025850929940457,32.256719495529005
1.755975157033151,0.0,1.755975157033151
10.03563853880842,0.0,10.03563853880842
0.728390731622589,0.0,0.728390731622589
0.0,23.025850929940457,23.025850929940457
0.0,0.0,0.0
0.0,0.0,0.0
0.5408849119485044,0.0,0.5408849119485044
0.0,0.0,0.0
0.5431464326058675,0.0,0.5431464326058675
1.227054300201718,0.0,1.227054300201718
2.473701903371788,0.0,2.473701903371788
3.939018384339861,23.025850929940457,26.964869314280318
0.8437955541411961,0.0,0.8437955541411961
0.0,0.0,0.0
0.0,0.0,0.0
0.035240874524939465,0.0,0.035240874524939465
1.5136425877805813,0.0,1.5136425877805813
0.0,0.0,0.0
5.609626750998721,0.0,5.609626750998721
0.0,0.0,0.0
0.21598740084271087,23.025850929940457,23.241838330783168
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6286586585167587,23.025850929940457,23.654509588457216
7.894315029897679,0.0,7.894315029897679
3.007057525271527,0.0,3.007057525271527
3.13492549732373,23.025850929940457,26.16077642726419
0.9080154676878746,0.0,0.9080154676878746
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.2364082453670497,0.0,0.2364082453670497
0.8383170410117491,0.0,0.8383170410117491
0.0,0.0,0.0
0.43290058833893075,0.0,0.43290058833893075
0.342675129486805,0.0,0.342675129486805
1.3297140022606633,23.025850929940457,24.35556493220112
9.635443063668573,0.0,9.635443063668573
0.03630111092279167,0.0,0.03630111092279167
0.0,0.0,0.0
0.6508852993286439,0.0,0.6508852993286439
1.245488798771551,0.0,1.245488798771551
0.8169408391861211,0.0,0.8169408391861211
0.7611475998348404,0.0,0.7611475998348404
0.0,0.0,0.0
0.0,0.0,0.0
0.7583346343524099,0.0,0.7583346343524099
1.2910983502854598,0.0,1.2910983502854598
1.0765845008312713,0.0,1.0765845008312713
3.788634737761317,0.0,3.788634737761317
14.743533142581505,0.0,14.743533142581505
0.0,0.0,0.0
0.0,0.0,0.0
0.11612361588670778,0.0,0.11612361588670778
0.6317827452004102,0.0,0.6317827452004102
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.1414104173026548,0.0,0.1414104173026548
1.7811191008927816,0.0,1.7811191008927816
1.1780840832479549,0.0,1.1780840832479549
0.3895788134329371,0.0,0.3895788134329371
9.939240238880666,0.0,9.939240238880666
0.1476972404390117,0.0,0.1476972404390117
2.114414532884809,0.0,2.114414532884809
0.2494891301351304,0.0,0.2494891301351304
0.49779367842781064,0.0,0.49779367842781064
0.07549315622582202,0.0,0.07549315622582202
0.0,0.0,0.0
3.7378031857922283,0.0,3.7378031857922283
0.2718926525559697,0.0,0.2718926525559697
0.15190999026095395,0.0,0.15190999026095395
4.2999351238333,23.025850929940457,27.325786053773758
2.0550501252577287,0.0,2.0550501252577287
5.038356219435417,23.025850929940457,28.064207149375875
0.0,0.0,0.0
0.26957435830894355,0.0,0.26957435830894355
2.7389219195207737,0.0,2.7389219195207737
0.658089529474171,0.0,0.658089529474171
0.0,0.0,0.0
0.0,0.0,0.0
0.0719832278829468,0.0,0.0719832278829468
4.40784030788199,23.025850929940457,27.433691237822448
1.3761314278860213,0.0,1.3761314278860213
0.6764705269726196,0.0,0.6764705269726196
1.2251393580516512,0.0,1.2251393580516512
1.0684805060491498,0.0,1.0684805060491498
0.3098909574021038,0.0,0.3098909574021038
2.8475092212038944,0.0,2.8475092212038944
5.22193519175073,0.0,5.22193519175073
0.0,0.0,0.0
1.5990898980750938,0.0,1.5990898980750938
0.531024595154925,0.0,0.531024595154925
1.8849632595088124,0.0,1.8849632595088124
0.6497492478323821,23.025850929940457,23.67560017777284
0.4140150020786656,0.0,0.4140150020786656
0.3891877696161241,0.0,0.3891877696161241
1.9878672564520818,0.0,1.9878672564520818
3.2533991936673354,0.0,3.2533991936673354
0.18910376355178132,0.0,0.18910376355178132
0.5253689918438236,0.0,0.5253689918438236
1.8452143785296569,0.0,1.8452143785296569
11.963079493294844,0.0,11.963079493294844
3.7725887206397855,0.0,3.7725887206397855
2.3685668084274467,0.0,2.3685668084274467
4.745843911072331,0.0,4.745843911072331
1.0776536869911308,0.0,1.0776536869911308
0.12674306423440523,23.025850929940457,23.15259399417486
1.299524868138483,0.0,1.299524868138483
3.1759783151626397,0.0,3.1759783151626397
1.1439184750104743,0.0,1.1439184750104743
3.439972895553009,23.025850929940457,26.465823825493466
0.4748038413961817,0.0,0.4748038413961817
0.0,0.0,0.0
0.0,0.0,0.0
2.1401428980079498,0.0,2.1401428980079498
0.03491015891784873,0.0,0.03491015891784873
0.17808257438251132,0.0,0.17808257438251132
0.0,0.0,0.0
1.6819906416746877,23.025850929940457,24.707841571615145
0.15406087670493876,0.0,0.15406087670493876
0.9696646628156391,0.0,0.9696646628156391
2.554014913315251,23.025850929940457,25.579865843255707
1.498862885331894,0.0,1.498862885331894
0.2144636254945913,0.0,0.2144636254945913
0.17873209854101701,0.0,0.17873209854101701
4.639130934814335,0.0,4.639130934814335
0.5438980062977047,0.0,0.5438980062977047
0.11020411064475204,0.0,0.11020411064475204
0.27961198694988054,0.0,0.27961198694988054
1.3754884643869216,23.025850929940457,24.40133939432738
0.7503074029257913,0.0,0.7503074029257913
1.1023711776239553,0.0,1.1023711776239553
12.388966246405708,0.0,12.388966246405708
5.718498860095098,0.0,5.718498860095098
10.010771220808527,0.0,10.010771220808527
0.0,0.0,0.0
1.7073218325536683,0.0,1.7073218325536683
0.0,23.025850929940457,23.025850929940457
5.580525858498674,0.0,5.580525858498674
1.94869006793108,0.0,1.94869006793108
3.4671736382372225,0.0,3.4671736382372225
0.5381939976558198,0.0,0.5381939976558198
0.4262039136286351,0.0,0.4262039136286351
1.434554004067777,0.0,1.434554004067777
0.06982031783569746,0.0,0.06982031783569746
0.15049039841086512,0.0,0.15049039841086512
0.0758862846429899,0.0,0.0758862846429899
0.7874331745684131,0.0,0.7874331745684131
0.11418197103018098,0.0,0.11418197103018098
0.7061421325363302,0.0,0.7061421325363302
2.4710502927446782,0.0,2.4710502927446782
1.6268340260559986,0.0,1.6268340260559986
0.06949977972491685,0.0,0.06949977972491685
10.096610627001198,0.0,10.096610627001198
1.9419042117981937,0.0,1.9419042117981937
0.0,0.0,0.0
4.882534512395042,0.0,4.882534512395042
2.168110228700004,0.0,2.168110228700004
0.0,0.0,0.0
0.5730126812934482,0.0,0.5730126812934482
1.0330121501495937,23.025850929940457,24.058863080090052
1.5069285909279349,23.025850929940457,24.53277952086839
0.0,0.0,0.0
0.38211723061247954,0.0,0.38211723061247954
0.18893611500766394,0.0,0.18893611500766394
0.0731477216938484,0.0,0.0731477216938484
2.767634555992666,0.0,2.767634555992666
0.5542497370720355,0.0,0.5542497370720355
2.5812901878952506,0.0,2.5812901878952506
0.0,0.0,0.0
0.0,0.0,0.0
0.4038522772017193,0.0,0.4038522772017193
6.6573879404484835,23.025850929940457,29.68323887038894
0.6675636595895369,23.025850929940457,23.693414589529993
0.4875453429192003,0.0,0.4875453429192003
5.331752576589554,0.0,5.331752576589554
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5971402915716534,0.0,0.5971402915716534
0.036679940549108656,0.0,0.036679940549108656
1.3639218349960192,0.0,1.3639218349960192
8.618224345880659,0.0,8.618224345880659
3.5379992982698143,0.0,3.5379992982698143
5.194142025941728,0.0,5.194142025941728
5.474118204289181,23.025850929940457,28.499969134229637
0.041498935561776217,0.0,0.041498935561776217
0.07465128740792902,0.0,0.07465128740792902
0.08642379412021328,0.0,0.08642379412021328
1.9386799547321678,0.0,1.9386799547321678
2.0917030456412626,0.0,2.0917030456412626
0.5878755749799529,0.0,0.5878755749799529
2.1547556235646845,0.0,2.1547556235646845
6.515448055296825,23.025850929940457,29.541298985237283
0.0,0.0,0.0
0.8942959582939755,0.0,0.8942959582939755
0.36257634109409903,0.0,0.36257634109409903
0.0,0.0,0.0
0.9127568710212289,0.0,0.9127568710212289
1.2090341930884192,0.0,1.2090341930884192
0.20989029117969352,0.0,0.20989029117969352
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.2688173108633917,0.0,0.2688173108633917
0.0,0.0,0.0
0.0,0.0,0.0
0.08792984856579378,0.0,0.08792984856579378
0.0,0.0,0.0
0.17965523523892496,0.0,0.17965523523892496
3.937455648888776,23.025850929940457,26.963306578829233
4.802296360274363,0.0,4.802296360274363
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.14835712328208195,0.0,0.14835712328208195
1.4694715090772725,0.0,1.4694715090772725
1.7391052739287471,0.0,1.7391052739287471
4.609249187497848,23.025850929940457,27.635100117438306
1.2945334065741487,0.0,1.2945334065741487
1.00549375664634,0.0,1.00549375664634
0.3286142357741384,0.0,0.3286142357741384
12.249773805136341,0.0,12.249773805136341
0.25913452174571056,0.0,0.25913452174571056
0.0,0.0,0.0
0.0,0.0,0.0
0.20816629625560756,0.0,0.20816629625560756
0.38812502040328445,0.0,0.38812502040328445
0.0,0.0,0.0
0.0,0.0,0.0
5.949564396813048,0.0,5.949564396813048
0.17921906326146228,23.025850929940457,23.20506999320192
0.0,0.0,0.0
8.302655000434294,0.0,8.302655000434294
2.208991827150995,0.0,2.208991827150995
3.4256075994195236,0.0,3.4256075994195236
3.188040655685011,0.0,3.188040655685011
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.4961867962772726,0.0,0.4961867962772726
0.8622400375447536,0.0,0.8622400375447536
6.435372389222398,23.025850929940457,29.461223319162855
3.5164782451812773,23.025850929940457,26.542329175121736
0.3748338608522152,0.0,0.3748338608522152
0.710638673216157,0.0,0.710638673216157
0.0,0.0,0.0
0.0,0.0,0.0
3.899532458276279,0.0,3.899532458276279
0.0,0.0,0.0
0.5494799229306777,0.0,0.5494799229306777
0.3155300680247732,23.025850929940457,23.34138099796523
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
19.48289560276885,23.025850929940457,42.50874653270931
7.014876578570856,0.0,7.014876578570856
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.19471270854888104,0.0,0.19471270854888104
2.7894067003749434,0.0,2.7894067003749434
1.5423902244808347,0.0,1.5423902244808347
0.0,0.0,0.0
8.832958157517128,23.025850929940457,31.858809087457587
2.43446527184176,0.0,2.43446527184176
1.2477259117296695,0.0,1.2477259117296695
0.20285697150276394,0.0,0.20285697150276394
0.0,0.0,0.0
0.10757067227896848,0.0,0.10757067227896848
0.0,0.0,0.0
0.5867159093395853,0.0,0.5867159093395853
0.0,0.0,0.0
4.076068597330613,0.0,4.076068597330613
23.264271500289123,23.025850929940457,46.29012243022958
17.156013669815874,0.0,17.156013669815874
0.0,0.0,0.0
2.3659302867349394,23.025850929940457,25.391781216675398
0.0,0.0,0.0
0.0,0.0,0.0
0.8457732790759148,0.0,0.8457732790759148
0.0,0.0,0.0
8.62284629522755,0.0,8.62284629522755
1.1370299479661918,0.0,1.1370299479661918
0.0,0.0,0.0
0.5498127756748471,0.0,0.5498127756748471
0.9216528552429785,0.0,0.9216528552429785
0.039806030049262635,0.0,0.039806030049262635
2.0356152438804322,23.025850929940457,25.06146617382089
0.0,0.0,0.0
11.665805750394952,23.025850929940457,34.69165668033541
0.8021055800492355,0.0,0.8021055800492355
0.0,0.0,0.0
0.9922864681144707,0.0,0.9922864681144707
5.809939949670587,0.0,5.809939949670587
14.787686422480103,0.0,14.787686422480103
0.07987578726143854,0.0,0.07987578726143854
0.0,0.0,0.0
0.18146349450461868,0.0,0.18146349450461868
0.6777971907950762,0.0,0.6777971907950762
1.7923449350768195,0.0,1.7923449350768195
9.317957819686713,23.025850929940457,32.34380874962717
0.0,0.0,0.0
1.5178123163190111,0.0,1.5178123163190111
8.954712246382872,0.0,8.954712246382872
0.2205146643353669,0.0,0.2205146643353669
0.03558243517896927,0.0,0.03558243517896927
3.592936742646829,0.0,3.592936742646829
0.21712697330173922,23.025850929940457,23.242977903242195
1.3351801551869382,0.0,1.3351801551869382
0.6304214325240197,0.0,0.6304214325240197
4.146163001363426,0.0,4.146163001363426
1.0637023928530973,23.025850929940457,24.089553322793556
4.975331126131339,23.025850929940457,28.001182056071798
0.38277068003959064,0.0,0.38277068003959064
0.11664514180889961,0.0,0.11664514180889961
5.019113700019016,0.0,5.019113700019016
0.0,0.0,0.0
0.0,0.0,0.0
1.6572489944602193,0.0,1.6572489944602193
3.366274449574707,0.0,3.366274449574707
4.7765107700619325,0.0,4.7765107700619325
9.257212012856751,0.0,9.257212012856751
0.0,0.0,0.0
4.3679563475663805,23.025850929940457,27.393807277506838
2.8458548740159495,0.0,2.8458548740159495
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.07673981008671567,0.0,0.07673981008671567
0.0,0.0,0.0
0.0,0.0,0.0
12.114826624900623,23.025850929940457,35.140677554841076
3.9075807905238555,0.0,3.9075807905238555
0.0,0.0,0.0
4.8936359517365045,0.0,4.8936359517365045
0.8047486051449901,0.0,0.8047486051449901
0.1426373239224551,0.0,0.1426373239224551
0.1390097369461439,0.0,0.1390097369461439
20.24653908507792,0.0,20.24653908507792
3.9267394002003724,0.0,3.9267394002003724
0.0,0.0,0.0
0.0,0.0,0.0
1.3801740553754673,23.025850929940457,24.406024985315923
12.698422466531415,23.025850929940457,35.72427339647187
18.106596735401567,23.025850929940457,41.13244766534203
0.0,23.025850929940457,23.025850929940457
0.0,0.0,0.0
0.0,0.0,0.0
0.36386290708200414,0.0,0.36386290708200414
0.035240874524939465,0.0,0.035240874524939465
0.10507136985694705,0.0,0.10507136985694705
0.0,0.0,0.0
0.0,0.0,0.0
0.6296722613040563,0.0,0.6296722613040563
0.0,0.0,0.0
0.0,0.0,0.0
0.3328636099819557,23.025850929940457,23.358714539922413
3.91574484732476,23.025850929940457,26.941595777265217
1.7848438543975718,0.0,1.7848438543975718
2.7469358399139083,23.025850929940457,25.772786769854367
0.0,0.0,0.0
0.0,0.0,0.0
19.231162687878193,0.0,19.231162687878193
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.979396544636134,0.0,4.979396544636134
1.1054034316864665,0.0,1.1054034316864665
0.4413899591255323,0.0,0.4413899591255323
8.856471456202966,0.0,8.856471456202966
0.3063314992006012,23.025850929940457,23.33218242914106
0.21450183041112716,0.0,0.21450183041112716
1.1073773703064926,0.0,1.1073773703064926
0.3715404037994949,0.0,0.3715404037994949
0.5627935825443684,0.0,0.5627935825443684
1.180551382353999,0.0,1.180551382353999
0.6751139946119347,0.0,0.6751139946119347
0.5937044700015359,0.0,0.5937044700015359
0.4399407200168349,0.0,0.4399407200168349
1.805375028440487,0.0,1.805375028440487
0.0,0.0,0.0
0.0,0.0,0.0
8.559979922212001,0.0,8.559979922212001
6.045688523305369,0.0,6.045688523305369
3.2113093257059226,0.0,3.2113093257059226
1.417353709033014,0.0,1.417353709033014
0.07824718236712085,23.025850929940457,23.10409811230758
4.01559886150683,23.025850929940457,27.041449791447288
3.721188499124816,0.0,3.721188499124816
4.026294317644406,0.0,4.026294317644406
1.1252247851386359,0.0,1.1252247851386359
0.47423086362635364,0.0,0.47423086362635364
0.0,0.0,0.0
0.0,0.0,0.0
0.24727972482875296,0.0,0.24727972482875296
0.0,0.0,0.0
1.1905876689352928,0.0,1.1905876689352928
1.0249460933880674,0.0,1.0249460933880674
2.6845367145333916,0.0,2.6845367145333916
0.3193184037579087,0.0,0.3193184037579087
0.0,0.0,0.0
0.5188044263973538,0.0,0.5188044263973538
0.0,0.0,0.0
3.444874520594122,23.025850929940457,26.47072545053458
0.2856346697630941,0.0,0.2856346697630941
0.0,0.0,0.0
2.467003472577213,23.025850929940457,25.492854402517672
0.6447515328723047,0.0,0.6447515328723047
0.0,0.0,0.0
16.899194340650816,23.025850929940457,39.92504527059127
0.07260222184558333,0.0,0.07260222184558333
0.07272249258484575,0.0,0.07272249258484575
2.952615920397833,0.0,2.952615920397833
1.094244164875244,0.0,1.094244164875244
0.494484181976684,0.0,0.494484181976684
0.0,0.0,0.0
0.0,0.0,0.0
0.14523103378192792,23.025850929940457,23.171081963722386
0.0,0.0,0.0
10.261040501328742,23.025850929940457,33.2868914312692
0.07049259409681799,0.0,0.07049259409681799
0.0,0.0,0.0
6.274183237599592,0.0,6.274183237599592
0.0,0.0,0.0
0.0,0.0,0.0
1.4736311755180551,0.0,1.4736311755180551
