AnomalyDensityIntensityFactor,VolatilityFactor,TurbulenceScore
0.22496028785863353,0.0,0.22496028785863353
2.256579447606328,0.0,2.256579447606328
0.5916597169449009,23.02585084720009,23.61751056414499
0.7623240551533317,0.0,0.7623240551533317
2.1773288287112127,0.0,2.1773288287112127
0.0,0.0,0.0
0.0,0.0,0.0
0.705552365580556,0.0,0.705552365580556
0.0,0.0,0.0
0.04166980771919129,0.0,0.04166980771919129
0.15282030223790893,0.0,0.15282030223790893
1.7142035258427204,0.0,1.7142035258427204
0.09146963916080111,0.0,0.09146963916080111
0.4384530055932393,3.433987204485147,3.8724402100783863
1.1756893110475954,0.0,1.1756893110475954
0.938954660719973,0.0,0.938954660719973
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.043476035367091846,0.0,0.043476035367091846
0.31568276491560726,0.0,0.31568276491560726
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.3228770719541822,0.0,1.3228770719541822
0.0,0.0,0.0
0.0,0.0,0.0
2.728801698442208,23.02585084720009,25.754652545642298
2.807428509695219,0.0,2.807428509695219
0.7354312857529648,0.0,0.7354312857529648
0.0,0.0,0.0
0.38205412797003435,3.433987204485147,3.8160413324551814
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6121110643148777,23.02585084720009,23.637961911514967
4.1068436744452175,0.0,4.1068436744452175
2.043678170009358,3.433987204485147,5.477665374494505
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.08679043481693702,0.0,0.08679043481693702
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.8050914126482616,0.0,0.8050914126482616
0.0658917362354795,0.0,0.0658917362354795
0.18341091036234763,0.0,0.18341091036234763
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.020994775649607673,0.0,0.020994775649607673
0.0,0.0,0.0
0.627260104208644,0.0,0.627260104208644
0.5248367417410421,0.0,0.5248367417410421
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.08541044277857106,0.0,0.08541044277857106
0.0,0.0,0.0
0.0,0.0,0.0
0.6433989233044929,0.0,0.6433989233044929
1.0170516245585035,0.0,1.0170516245585035
0.0,0.0,0.0
0.3955838517522349,0.0,0.3955838517522349
0.08915540507133979,0.0,0.08915540507133979
0.08919024025469521,23.02585084720009,23.115041087454784
0.5549035351006059,23.02585084720009,23.580754382300697
0.5212120465303615,0.0,0.5212120465303615
0.0,0.0,0.0
0.15278665200475794,0.0,0.15278665200475794
0.466435073323215,0.0,0.466435073323215
0.0,0.0,0.0
0.696299603364658,0.0,0.696299603364658
0.35072804458023843,0.0,0.35072804458023843
0.02193161269930221,0.0,0.02193161269930221
1.8533728874249875,0.0,1.8533728874249875
2.3340261878891044,0.0,2.3340261878891044
0.19453336296146256,0.0,0.19453336296146256
0.0,0.0,0.0
0.06484448949113343,0.0,0.06484448949113343
0.7015130278369006,0.0,0.7015130278369006
1.5667560096787734,0.0,1.5667560096787734
0.0,0.0,0.0
2.292246663639854,3.433987204485147,5.726233868125002
2.0263268554370613,0.0,2.0263268554370613
0.3292150710046403,0.0,0.3292150710046403
0.0,0.0,0.0
0.48686293227964705,0.0,0.48686293227964705
0.5817288452240951,23.02585084720009,23.607579692424185
1.7680813413869103,0.0,1.7680813413869103
1.3028239514549969,0.0,1.3028239514549969
0.08633306717683634,0.0,0.08633306717683634
0.0,0.0,0.0
0.08617320247376914,0.0,0.08617320247376914
0.021262937155840288,0.0,0.021262937155840288
0.23376049350506783,0.0,0.23376049350506783
0.3166773249740755,0.0,0.3166773249740755
0.0,0.0,0.0
0.0,0.0,0.0
0.04256851670681865,0.0,0.04256851670681865
0.046110474025332804,0.0,0.046110474025332804
0.11508137844275193,0.0,0.11508137844275193
0.0,0.0,0.0
0.09585284978338968,0.0,0.09585284978338968
0.0,0.0,0.0
0.7216084826860476,0.0,0.7216084826860476
1.1077562658600504,0.0,1.1077562658600504
0.14381450666092827,0.0,0.14381450666092827
0.0,0.0,0.0
1.1238432089905548,0.0,1.1238432089905548
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.043344935793197474,0.0,0.043344935793197474
0.0,0.0,0.0
0.0,0.0,0.0
0.38550459928129,0.0,0.38550459928129
0.0,0.0,0.0
0.020930147395427624,0.0,0.020930147395427624
0.0,0.0,0.0
0.0,0.0,0.0
1.9235571999448018,0.0,1.9235571999448018
1.0345384110887936,0.0,1.0345384110887936
0.3049749184719469,0.0,0.3049749184719469
0.7129082426324322,23.02585084720009,23.738759089832524
0.0,0.0,0.0
0.24862403365482671,0.0,0.24862403365482671
2.6206905213497644,3.433987204485147,6.054677725834912
1.6140859484514853,0.0,1.6140859484514853
0.6169369354574108,0.0,0.6169369354574108
1.6129060191012146,0.0,1.6129060191012146
0.0,23.02585084720009,23.02585084720009
0.0,0.0,0.0
0.1965972751856979,23.02585084720009,23.22244812238579
0.10961420690615374,0.0,0.10961420690615374
0.49684902215550614,0.0,0.49684902215550614
0.0,0.0,0.0
0.5028821437196449,0.0,0.5028821437196449
2.5167574794888825,23.02585084720009,25.54260832668897
1.3690002545579463,0.0,1.3690002545579463
5.645551163482307,3.433987204485147,9.079538367967455
2.1821179263588637,0.0,2.1821179263588637
0.47154249892013633,23.02585084720009,23.497393346120226
0.3753862085447832,0.0,0.3753862085447832
0.2407343047416725,0.0,0.2407343047416725
0.0,0.0,0.0
0.0,0.0,0.0
0.08537515094358547,0.0,0.08537515094358547
0.5770416649500862,0.0,0.5770416649500862
0.7104027635179502,3.433987204485147,4.144389968003098
0.0,3.433987204485147,3.433987204485147
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.24231238944063882,0.0,0.24231238944063882
0.5791400484007683,0.0,0.5791400484007683
0.0,0.0,0.0
0.13458224844935043,0.0,0.13458224844935043
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.433987204485147,3.433987204485147
0.2529216122760732,0.0,0.2529216122760732
0.5368525719238287,0.0,0.5368525719238287
0.5553302070361548,23.02585084720009,23.581181054236243
0.4290849707069454,0.0,0.4290849707069454
0.0,0.0,0.0
0.0,0.0,0.0
0.02266918780809233,0.0,0.02266918780809233
0.3082442108457193,0.0,0.3082442108457193
0.5914617618693556,0.0,0.5914617618693556
0.0,0.0,0.0
0.39691457108795525,0.0,0.39691457108795525
0.2977151218323481,0.0,0.2977151218323481
0.6804651321536419,0.0,0.6804651321536419
0.5008003043236511,0.0,0.5008003043236511
0.0,0.0,0.0
0.08937111734849348,0.0,0.08937111734849348
0.45195991569935656,0.0,0.45195991569935656
0.8091149600264802,0.0,0.8091149600264802
0.8313045776332257,0.0,0.8313045776332257
0.5980841043212007,0.0,0.5980841043212007
0.0,0.0,0.0
0.0,0.0,0.0
0.7161645766417162,0.0,0.7161645766417162
0.0,0.0,0.0
0.0,0.0,0.0
0.06279044218628288,0.0,0.06279044218628288
2.4616494722648707,0.0,2.4616494722648707
0.15156695800162634,0.0,0.15156695800162634
0.0,0.0,0.0
0.022716558930495668,0.0,0.022716558930495668
0.0,0.0,0.0
0.2612766443562541,0.0,0.2612766443562541
0.04397913258942096,0.0,0.04397913258942096
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.04166980771919129,0.0,0.04166980771919129
0.0,0.0,0.0
0.17754802282617219,0.0,0.17754802282617219
0.06654617753906464,0.0,0.06654617753906464
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5240136077064742,0.0,0.5240136077064742
0.24995129639495267,0.0,0.24995129639495267
0.2786560935533232,0.0,0.2786560935533232
0.11416641417382517,0.0,0.11416641417382517
0.1073670478379489,0.0,0.1073670478379489
0.6774380406188072,0.0,0.6774380406188072
0.0,0.0,0.0
0.33131368743250467,0.0,0.33131368743250467
1.4332864186180454,0.0,1.4332864186180454
0.6959591876342563,0.0,0.6959591876342563
0.19987132445532202,0.0,0.19987132445532202
0.0,0.0,0.0
0.09326663979179807,3.433987204485147,3.527253844276945
0.4994549634322438,23.02585084720009,23.525305810632332
0.8354606094546095,0.0,0.8354606094546095
0.9664527003151899,0.0,0.9664527003151899
1.4418411567108351,0.0,1.4418411567108351
0.8828379331810821,0.0,0.8828379331810821
0.6472431375191617,0.0,0.6472431375191617
2.223991108020899,0.0,2.223991108020899
3.421067814340711,0.0,3.421067814340711
0.9247512294385944,0.0,0.9247512294385944
0.1355759069380811,0.0,0.1355759069380811
0.0,0.0,0.0
0.1118998664090617,0.0,0.1118998664090617
0.6795029863990352,0.0,0.6795029863990352
0.9513503402300378,0.0,0.9513503402300378
0.26272586702840944,0.0,0.26272586702840944
0.3540555947843076,0.0,0.3540555947843076
0.1678617611410462,0.0,0.1678617611410462
0.22381979687248926,0.0,0.22381979687248926
0.04212671093379122,0.0,0.04212671093379122
0.0,0.0,0.0
0.33628466389234035,0.0,0.33628466389234035
0.0,0.0,0.0
1.0636858988237305,0.0,1.0636858988237305
2.5629351103581115,0.0,2.5629351103581115
0.6743935004351288,0.0,0.6743935004351288
0.10640276796227169,0.0,0.10640276796227169
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.6806673604477051,3.433987204485147,5.114654564932852
0.6883045409891262,0.0,0.6883045409891262
0.0,0.0,0.0
0.0,0.0,0.0
1.9335867133692197,3.433987204485147,5.367573917854367
0.4578928278690635,0.0,0.4578928278690635
0.3314195564691132,0.0,0.3314195564691132
0.0,0.0,0.0
0.6403171828908651,3.433987204485147,4.074304387376012
0.0,0.0,0.0
0.0,0.0,0.0
0.5778216042314621,23.02585084720009,23.603672451431553
0.8550024890331034,3.433987204485147,4.288989693518251
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.02479543762742488,0.0,0.02479543762742488
0.2997877397873969,0.0,0.2997877397873969
0.6160383281026732,3.433987204485147,4.050025532587821
0.16853338544777335,0.0,0.16853338544777335
0.38381958980771425,0.0,0.38381958980771425
2.3749117106812987,0.0,2.3749117106812987
2.590311538549437,0.0,2.590311538549437
1.422224066933055,0.0,1.422224066933055
0.5598683348191665,0.0,0.5598683348191665
1.9418001706172994,0.0,1.9418001706172994
0.24737236531615747,0.0,0.24737236531615747
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.1772757076718075,0.0,0.1772757076718075
0.2667147171725161,0.0,0.2667147171725161
0.0,0.0,0.0
0.17938881981044275,0.0,0.17938881981044275
0.0,0.0,0.0
0.0,0.0,0.0
0.5612065884434185,0.0,0.5612065884434185
1.0201456221424707,0.0,1.0201456221424707
0.0,0.0,0.0
0.020866429428660106,0.0,0.020866429428660106
0.7013371442658134,0.0,0.7013371442658134
0.5456436133364033,23.02585084720009,23.571494460536492
0.0,0.0,0.0
0.6908824941242997,0.0,0.6908824941242997
0.0,0.0,0.0
0.20815968362138146,0.0,0.20815968362138146
1.4196496063394144,0.0,1.4196496063394144
1.8154786471019988,0.0,1.8154786471019988
1.9838705537120729,0.0,1.9838705537120729
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.02089817623159766,0.0,0.02089817623159766
0.1440167484210389,23.02585084720009,23.169867595621128
1.6578089006160122,0.0,1.6578089006160122
2.472539012822172,0.0,2.472539012822172
0.0,0.0,0.0
0.1125148204289712,0.0,0.1125148204289712
0.04347148448563139,0.0,0.04347148448563139
1.219001803398474,0.0,1.219001803398474
0.18606714553002363,0.0,0.18606714553002363
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.021228534702193564,0.0,0.021228534702193564
0.0,0.0,0.0
0.0,0.0,0.0
0.1278859270114409,0.0,0.1278859270114409
0.0,0.0,0.0
0.1956138868054503,0.0,0.1956138868054503
0.04419883681872511,0.0,0.04419883681872511
0.0,0.0,0.0
0.0,0.0,0.0
0.30308904702883555,0.0,0.30308904702883555
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0630592896190356,0.0,0.0630592896190356
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.14996424752471993,0.0,0.14996424752471993
0.9782321969484811,0.0,0.9782321969484811
3.2184095144214875,0.0,3.2184095144214875
2.3487069718310787,0.0,2.3487069718310787
0.5194231572601179,0.0,0.5194231572601179
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.25403770623787886,0.0,0.25403770623787886
0.0,0.0,0.0
0.0,0.0,0.0
1.340420556846997,0.0,1.340420556846997
0.4126963461037415,0.0,0.4126963461037415
0.0,0.0,0.0
0.0,0.0,0.0
0.18612912916312147,0.0,0.18612912916312147
0.32414531646307687,0.0,0.32414531646307687
0.0632804485701942,0.0,0.0632804485701942
0.0,0.0,0.0
0.7946864158033465,0.0,0.7946864158033465
0.21842452987981367,0.0,0.21842452987981367
0.0,0.0,0.0
0.0,0.0,0.0
1.5196014543808039,0.0,1.5196014543808039
2.3160448537591147,0.0,2.3160448537591147
2.237248842882707,0.0,2.237248842882707
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.3029696506238578,0.0,0.3029696506238578
0.4703406108199644,0.0,0.4703406108199644
0.18070184893127758,0.0,0.18070184893127758
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.2551745153111096,0.0,1.2551745153111096
0.15655822443468864,0.0,0.15655822443468864
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.580120852543219,23.02585084720009,25.605971699743307
3.1766964660587838,0.0,3.1766964660587838
0.0,0.0,0.0
0.08485451340926917,0.0,0.08485451340926917
0.0,0.0,0.0
0.14704222803721162,0.0,0.14704222803721162
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.2876910635301996,3.433987204485147,3.7216782680153466
0.13143804128681133,0.0,0.13143804128681133
0.37560880309349975,0.0,0.37560880309349975
0.08980438822117993,0.0,0.08980438822117993
0.0,0.0,0.0
0.02106034057770859,0.0,0.02106034057770859
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6269713627603865,0.0,0.6269713627603865
2.837928856064391,0.0,2.837928856064391
0.0,0.0,0.0
1.042769138420216,0.0,1.042769138420216
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.02177424375906531,0.0,0.02177424375906531
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.06666273116723942,0.0,0.06666273116723942
0.021332537003303988,0.0,0.021332537003303988
0.0,0.0,0.0
0.0,0.0,0.0
0.48271129427973397,0.0,0.48271129427973397
2.1811049306718733,0.0,2.1811049306718733
0.054938098456663365,0.0,0.054938098456663365
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,23.02585084720009,23.02585084720009
0.0,0.0,0.0
0.042063438561789214,0.0,0.042063438561789214
1.3369777199606288,0.0,1.3369777199606288
0.1115149097995745,0.0,0.1115149097995745
0.02151137059848122,0.0,0.02151137059848122
1.942360495199784,3.433987204485147,5.376347699684931
0.566993657614323,23.02585084720009,23.592844504814412
0.0,0.0,0.0
0.0,0.0,0.0
0.36013501687824956,0.0,0.36013501687824956
1.011796172094919,23.02585084720009,24.037647019295008
2.4043935583646276,23.02585084720009,25.430244405564718
0.1457313690203747,0.0,0.1457313690203747
0.24381105192277425,0.0,0.24381105192277425
1.593053782509347,0.0,1.593053782509347
0.0,0.0,0.0
0.08369910347096765,0.0,0.08369910347096765
1.0732899970858445,3.433987204485147,4.507277201570991
2.2511913044430054,0.0,2.2511913044430054
3.6022494506259877,0.0,3.6022494506259877
5.2858294988975585,0.0,5.2858294988975585
2.294416002730967,0.0,2.294416002730967
0.9294914565358146,23.02585084720009,23.955342303735904
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.8779546882696136,0.0,0.8779546882696136
1.7031329519887326,0.0,1.7031329519887326
0.4868744653670626,0.0,0.4868744653670626
2.9073909080371614,0.0,2.9073909080371614
1.228082780312204,0.0,1.228082780312204
0.4984494295740872,0.0,0.4984494295740872
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.39518086996576474,0.0,0.39518086996576474
0.3063739244882532,0.0,0.3063739244882532
0.7309669636366505,0.0,0.7309669636366505
0.0,0.0,0.0
1.6955532838737142,3.433987204485147,5.129540488358861
0.7853688513717851,3.433987204485147,4.219356055856933
0.0,0.0,0.0
0.0,0.0,0.0
0.15842038505614375,0.0,0.15842038505614375
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.1760619375114432,0.0,0.1760619375114432
0.23009589485409926,0.0,0.23009589485409926
0.44286667699049104,0.0,0.44286667699049104
0.0,0.0,0.0
0.0,0.0,0.0
0.4561875044460528,0.0,0.4561875044460528
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.658266168689843,0.0,1.658266168689843
0.6755423623590138,0.0,0.6755423623590138
1.4569673303971449,0.0,1.4569673303971449
4.798174993726527,0.0,4.798174993726527
1.454373633860238,23.02585084720009,24.48022448106033
0.0,0.0,0.0
0.1782822965002352,0.0,0.1782822965002352
0.5931127213830522,0.0,0.5931127213830522
0.0,0.0,0.0
0.0,3.433987204485147,3.433987204485147
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.67992810762385,0.0,0.67992810762385
2.0542471844143626,0.0,2.0542471844143626
2.937744422998205,0.0,2.937744422998205
2.4109782556705524,0.0,2.4109782556705524
0.1298587229781441,0.0,0.1298587229781441
0.2511720964299417,23.02585084720009,23.27702294363003
0.046257822255781095,0.0,0.046257822255781095
0.7952112563021588,0.0,0.7952112563021588
0.8135939177264615,0.0,0.8135939177264615
0.2303295668900561,0.0,0.2303295668900561
0.0,0.0,0.0
0.0,0.0,0.0
0.45898982666702354,0.0,0.45898982666702354
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.9048345752780023,0.0,0.9048345752780023
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.04173285885732021,0.0,0.04173285885732021
0.2918254857915382,0.0,0.2918254857915382
0.7297615767928687,23.02585084720009,23.755612423992957
0.0,0.0,0.0
0.0,0.0,0.0
1.9658054273995345,0.0,1.9658054273995345
0.5107609867832971,0.0,0.5107609867832971
0.0,0.0,0.0
0.06671256557324631,0.0,0.06671256557324631
