dataset,window_id,start_index,end_index,start_time,end_time,points_per_day,reference_days,alpha,beta,method,volatility,anomaly_density_intensity,turbulence_score,mean,std,cv,trend,range,mean_abs_change,max_abs_change,skewness,kurtosis,realized_volatility,volatility_shock,volatility_ratio_late_early,upside_volatility,downside_volatility,cumulative_change,momentum,trend_consistency,reversal_rate,mean_crossing_rate,lag1_autocorr,mean_reversion_strength,jump_intensity,tail_ratio,max_drawdown,max_drawup,direction_entropy,spectral_entropy,dominant_frequency_energy_ratio,top3_frequency_energy_ratio,low_freq_energy_ratio,mid_freq_energy_ratio,high_freq_energy_ratio,spectral_centroid,spectral_bandwidth,spectral_flatness,daily_cycle_energy_ratio
ETTh2,10,240,263,2016-07-11T00:00:00,2016-07-11T23:00:00,24,30,0.05,0.05,sum,0.0658972115147132,0.0,0.4517936665270788,38.33256244659424,2.2533132770141364,0.0587832676087248,0.1431106534211522,8.349502563476555,0.7833917037300435,2.417499542236328,0.2787264366607926,-0.6020212483021679,1.0265255599692338,0.06327478515725574,1.8287375485219992,1.6196786487997041,0.7790197654262883,-0.43899917602540484,-3.076000213623054,0.7,0.21052631578947367,0.08695652173913043,0.5581167770008507,0.08695652173913043,0.0,4.89326611850296,4.394500732421882,8.349502563476555,0.8359625449963987,0.36414359939631213,0.6461821031167604,0.9808052490362263,0.9271054177966942,0.05652183705219209,0.016372745151113893,0.06311798116490684,0.0442549129556202,0.05835324167216142,0.6461821031167604
ETTh2,11,264,287,2016-07-12T00:00:00,2016-07-12T23:00:00,24,30,0.05,0.05,sum,0.12165668879805308,0.09122271190381556,0.84789944158408,42.168583393096924,4.205740396008452,0.09973634532146926,0.40075568655262794,12.52450180053711,0.9553479733674419,2.4174995422363352,0.2350319019356472,-1.3985242364954893,1.2647882056594415,0.30497791574408256,1.12527329955875,1.9601317025584992,0.8123233214841701,3.076000213623054,-4.8339996337890625,0.6818181818181818,0.09523809523809523,0.08695652173913043,0.6813235718931848,0.08695652173913043,0.0,5.500467708058568,7.910499572753906,12.52450180053711,0.7073842191177118,0.12342762213985249,0.937627267585998,0.9883695851324122,0.9797033835963839,0.015073234788398171,0.005223381615217806,0.047087894550944226,0.030438001647024586,0.022348445855966098,0.937627267585998
ETTh2,12,288,311,2016-07-13T00:00:00,2016-07-13T23:00:00,24,30,0.05,0.05,sum,0.06040181611930826,0.0,0.4272843172241762,40.776978969573975,2.126369386811516,0.052146319811397945,0.08511981632398426,7.690498352050781,0.9458044300908621,5.0540008544921875,0.22316620731020062,-0.9539357129024459,1.5449189870973021,0.5535642198324481,3.304733505485331,1.9217941174880715,1.5868706937745263,-3.7354965209960938,-6.371498107910156,0.6842105263157895,0.2777777777777778,0.21739130434782608,0.19681615210740638,0.21739130434782608,0.13043478260869565,6.990931237038167,7.690498352050781,6.152000427246094,0.8895131213678055,0.6375832003959305,0.47467480058803846,0.7770704974785301,0.5922385764910386,0.33360451368378086,0.07415690982518068,0.11068199172757759,0.08825492700707512,0.24923049409443152,0.47467480058803846
ETTh2,13,312,335,2016-07-14T00:00:00,2016-07-14T23:00:00,24,30,0.05,0.05,sum,0.0880362118105813,0.0,0.5978060174910379,37.80147886276245,3.1369453798187448,0.08298472634833991,-0.09591410927150673,10.5469970703125,0.9457820394764775,5.053501129150391,0.25656795483577716,-0.8903431613150423,1.4290877012669583,0.36894680725503226,2.0810875377615656,0.8962259440286672,2.0585128872221268,-4.614002227783203,-2.4169998168945312,0.55,0.21052631578947367,0.17391304347826086,0.5391997486889208,0.17391304347826086,0.043478260869565216,3.59817907132869,10.5469970703125,8.129497528076172,0.8971262769356833,0.41663630803221213,0.4796130343002782,0.9489048815623313,0.9255697787674979,0.05951654394042113,0.014913677292080816,0.0757875724815914,0.05569250042310142,0.08568510178715001,0.44595674446721967
ETTh2,14,336,359,2016-07-15T00:00:00,2016-07-15T23:00:00,24,30,0.05,0.05,sum,0.10196516414720849,0.0,0.6962309499606879,37.05072911580404,3.6490655645695935,0.09848836043629154,0.016618048626443203,9.888000488281243,0.9362389937691057,5.713001251220696,0.6672710528465382,-1.1964126935665436,1.5791799029689741,0.4711481149585659,1.618444900571924,1.1795261795337424,2.6474361410738863,-0.0004997253417897696,-1.318500518798821,0.6470588235294118,0.3125,0.08695652173913043,0.2007883859124459,0.08695652173913043,0.043478260869565216,6.342120815772926,9.888000488281243,9.887500762939453,0.9592498837679665,0.2453374930871393,0.8406508311290656,0.9697755880906901,0.9613314164165051,0.016566524537696196,0.022102059045798796,0.057581928378884775,0.060245083515366664,0.08065649586290169,0.8406508311290656
ETTh2,15,360,383,2016-07-16T00:00:00,2016-07-16T23:00:00,24,30,0.05,0.05,sum,0.07984442822286583,0.0,0.5609629788108937,36.12604204813639,2.8641472790820814,0.07928206678364899,0.2295717521335763,9.668003082275384,0.8215872723123295,2.1970024108886648,0.396522662774137,-1.0586894260192814,1.101439504633387,-0.008945663010683861,1.3366816208294758,1.4615386445804268,0.9915151361621912,0.4394989013671875,-5.71300125122071,0.5789473684210527,0.1111111111111111,0.08695652173913043,0.5832607576501032,0.08695652173913043,0.0,3.2647433622641167,8.130001068115241,9.668003082275384,0.9323544458797425,0.18494691377227004,0.9018788758768819,0.9707072475619636,0.9213514214844047,0.07090585691034955,0.007742721605245702,0.05177683473612789,0.036731895784348406,0.03539177021299954,0.9018788758768819
ETTh2,16,384,407,2016-07-17T00:00:00,2016-07-17T23:00:00,24,30,0.05,0.05,sum,0.15051853169782856,0.023074664129910105,1.0652439826416815,39.55025021235148,5.401734003391967,0.136579009564375,0.5725208597597863,15.60049819946289,1.0890867813773777,2.6365013122558665,0.08224382137464102,-1.3962696801306655,1.379101767931838,0.24308710921469948,1.0118871409850798,1.8773788691515276,1.0965051764657832,6.152000427246094,-4.614498138427734,0.5263157894736842,0.1111111111111111,0.043478260869565216,0.8222963387264681,0.043478260869565216,0.0,2.1807021488146967,8.789497375488281,15.60049819946289,0.940725014049597,0.09491254527442257,0.9615986195268406,0.9822625639987101,0.9684110979293676,0.023885276353952444,0.007703625716679828,0.047696433555370926,0.036649674498368756,0.039540121724812964,0.9615986195268406
ETTh2,17,408,431,2016-07-18T00:00:00,2016-07-18T23:00:00,24,30,0.05,0.05,sum,0.0657767222022988,0.0,0.48344572943549413,41.11566654841105,2.3747341816762297,0.057757404426426094,0.2052130176710039,8.129997253417969,0.8979998049528702,3.0760002136230398,0.2661482845825777,-1.1905994717034794,1.1481262727847332,0.02028064936973648,1.0847765307813477,1.4352305342011755,0.9519001403353691,0.4399986267089844,-4.394001007080078,0.5909090909090909,0.19047619047619047,0.08695652173913043,0.43208706388617374,0.08695652173913043,0.043478260869565216,3.5982548446784586,5.712497711181641,8.129997253417969,0.7518181887591273,0.3097803217314161,0.8150286893749688,0.9425094702276401,0.8392637465798121,0.14896683189992949,0.011769421520258332,0.06299223485407877,0.05448736257883941,0.1028992131800207,0.8150286893749688
ETTh2,18,432,455,2016-07-19T00:00:00,2016-07-19T23:00:00,24,30,0.05,0.05,sum,0.04456258344775068,0.0,0.33510046079977013,40.44741662343343,1.6212509998456148,0.04008293074780714,0.15199217091435943,5.053501129150391,0.6878479667331862,2.4169998168945312,-0.16062229632069225,-1.360020846172419,0.932248584362604,-0.17150141500639063,1.1132912480334058,1.2893229823496444,0.801562630613812,0.4394989013671875,-2.197498321533203,0.65,0.21052631578947367,0.17391304347826086,0.09836065426793093,0.17391304347826086,0.0,3.999973870260389,3.0764999389648438,5.053501129150391,0.8649179172752163,0.40786919407812405,0.739373227620059,0.8991190324189215,0.7906917107159488,0.1728397887355155,0.036468500548535926,0.07555132708676546,0.0796832530979091,0.16695029172753562,0.739373227620059
ETTh2,19,456,479,2016-07-20T00:00:00,2016-07-20T23:00:00,24,30,0.05,0.05,sum,0.08980935223273202,0.0,0.6435347246496599,42.708729108174644,3.28661273443292,0.07695412161150696,0.3110445138682484,9.008499145507812,0.735586746879246,3.0764999389648438,0.017438044807029585,-1.5180621960711138,1.0851701796224036,-0.026942060950265207,0.4755467283694748,1.6276664741039,0.731765245745145,2.8564987182617188,-1.9775009155273509,0.5789473684210527,0.2222222222222222,0.043478260869565216,0.6819825596665346,0.043478260869565216,0.043478260869565216,6.148477449242555,4.174999237060547,9.008499145507812,0.9323544458797425,0.18845238978776097,0.8947842668664681,0.9824283313662493,0.9582112217470782,0.036353003821571216,0.005435774431350587,0.05099373888659099,0.036847451512764876,0.04744363646824084,0.8947842668664681
ETTh2,20,480,503,2016-07-21T00:00:00,2016-07-21T23:00:00,24,30,0.05,0.05,sum,0.11447131536098513,0.15912545080199322,0.8656283107985514,45.56518761316935,4.224117933084661,0.09270493886733712,0.34717195096223225,12.744499206542962,1.0604345902152676,2.6365013122558594,0.2385115143902569,-1.3496017297869691,1.2820236356099306,0.15228440901287757,0.8257721404026547,1.64430280812116,0.9808473133281029,1.0990028381347656,-5.053497314453125,0.6086956521739131,0.09090909090909091,0.08695652173913043,0.8314265146249185,0.08695652173913043,0.0,2.7247386041326744,8.569499969482415,12.744499206542962,0.6092485676672137,0.11952026310029532,0.9260652332995019,0.9962070167641534,0.9934735061527626,0.004602446542922985,0.0019240473043144184,0.04565673064068777,0.019588708788194117,0.011791196512392,0.9260652332995019
ETTh2,21,504,527,2016-07-22T00:00:00,2016-07-22T23:00:00,24,30,0.05,0.05,sum,0.12370099759406562,0.20180902095061368,0.9109301619761536,46.85608323415121,4.615739387513297,0.0985088609191306,0.4150978221064014,14.281997680664055,1.1463692706564192,3.076000213623047,0.31358694502691226,-1.2525445201269427,1.3759562812871047,0.22871818344267777,0.9788782028300249,1.888527165870924,1.0355330571549455,2.1975021362304688,-5.493000030517578,0.6363636363636364,0.09523809523809523,0.08695652173913043,0.8025483266973161,0.08695652173913043,0.043478260869565216,2.0003639149069157,9.447998046875,14.281997680664055,0.73349578133178,0.1155209332983054,0.9340721602824191,0.9951251124478884,0.989782363759162,0.007983686652891588,0.002233949587946477,0.04586246551129379,0.022906946187903204,0.010543578479087984,0.9340721602824191
ETTh2,22,528,551,2016-07-23T00:00:00,2016-07-23T23:00:00,24,30,0.05,0.05,sum,0.1321337070846795,0.1926287051266627,0.94398733832653,47.460354010264076,4.987707224276092,0.10509207795092507,0.4202424107427177,15.819999694824219,1.3278694152832031,3.5155029296875,0.20110021182690466,-1.2623489731305284,1.5407868517432373,0.3619649622643649,0.8073453815622927,2.024417403907527,1.1249813455728945,1.0990028381347656,-5.712497711181648,0.6086956521739131,0.09090909090909091,0.08695652173913043,0.8328908805212795,0.08695652173913043,0.043478260869565216,2.3601270772943477,10.106998443603516,15.819999694824219,0.6092485676672137,0.1312232009961746,0.9125189837802763,0.9959452173906651,0.9948564123646245,0.0033465736484659153,0.0017970139869096582,0.04608402845826936,0.018614506208069478,0.008250200711662723,0.9125189837802763
ETTh2,23,552,575,2016-07-24T00:00:00,2016-07-24T23:00:00,24,30,0.05,0.05,sum,0.13313691492828805,0.19367201596125394,0.9237297864745299,48.476479371388756,5.081799623325768,0.10483021226324428,0.4411745834350584,16.25999832153321,1.3374781401261047,2.6365013122558594,0.30901453730310435,-1.1532675993454706,1.5250811082510807,0.32511409435230093,1.1664640270980515,1.9543666903322623,1.1686109719478748,1.7579994201660156,-5.712501525878913,0.6086956521739131,0.09090909090909091,0.08695652173913043,0.8564020384571207,0.08695652173913043,0.0,1.8331049488180426,10.547000885009773,16.25999832153321,0.6092485676672137,0.12078714469067703,0.9261115742441697,0.995726428453183,0.9924275803469081,0.00650816153344442,0.0010642581196475247,0.04562872789184601,0.018309822913339883,0.010368187198133785,0.9261115742441697
ETTh2,24,576,599,2016-07-25T00:00:00,2016-07-25T23:00:00,24,30,0.05,0.05,sum,0.12839834267787034,0.16658829927231533,0.866798989969439,49.007562478383385,4.956070033204157,0.10112867854586585,0.35690980496613806,15.601001739501953,1.3566088469132134,3.5155029296875,0.4477920449374981,-1.1704088625282756,1.6133686669448308,0.3821256194538118,0.9984230545763461,1.985703160991764,1.3694718545109807,0.0,-6.591499328613288,0.5909090909090909,0.09523809523809523,0.08695652173913043,0.8139317779944079,0.08695652173913043,0.043478260869565216,2.000717772644286,12.084999084472656,15.601001739501953,0.7518181887591273,0.15708959513396087,0.8852592596523678,0.9961950398247638,0.993798826099577,0.00441876655183083,0.0017824073485921464,0.04746644505396134,0.02092275800665768,0.002962349552303569,0.8852592596523678
ETTh2,25,600,623,2016-07-26T00:00:00,2016-07-26T23:00:00,24,30,0.05,0.05,sum,0.1325463396910766,0.10598426367430835,0.8602605105298631,48.650458335876465,5.171363042952126,0.10629628617651948,0.4496790877632468,16.260002136230476,1.3374784718389103,3.5154991149902344,0.2820829154826709,-1.2128474919106544,1.5590665447297716,0.31329626371764374,0.9313152488971145,2.0111333221898824,1.1803123113940424,1.7579994201660156,-5.493000030517578,0.6086956521739131,0.09090909090909091,0.08695652173913043,0.8241038445606872,0.08695652173913043,0.043478260869565216,1.8161539280778962,10.766502380371094,16.260002136230476,0.6092485676672137,0.11815819478082878,0.9286013469787913,0.9954145525321214,0.9928501215188315,0.0053350675617467105,0.0018148109194218822,0.04563169835676246,0.019558694527573205,0.014247243951857448,0.9286013469787913
ETTh2,26,624,647,2016-07-27T00:00:00,2016-07-27T23:00:00,24,30,0.05,0.05,sum,0.08556482717294484,0.00672108337470656,0.5535804323149894,48.12862491607666,3.3700635513895305,0.07002202029594222,0.25487826803456076,11.206001281738281,1.2323697960895041,5.713001251220703,0.32697049435727976,-1.1706281820666897,1.7307670298282085,0.4393320703410565,1.5722435167921438,1.661885319499248,1.8547040557673227,-0.2194976806640625,-5.493000030517578,0.5454545454545454,0.19047619047619047,0.08695652173913043,0.04074815120977291,0.08695652173913043,0.043478260869565216,2.7606299125351152,8.349498748779297,11.206001281738281,0.762686924608583,0.3092550990943525,0.8326822657779297,0.9310471873814565,0.8966317089076052,0.06737882784079569,0.035989463251599095,0.06473978616768727,0.07201511997025373,0.16454689813679688,0.8326822657779297
ETTh2,27,648,671,2016-07-28T00:00:00,2016-07-28T23:00:00,24,30,0.05,0.05,sum,0.1183188173606119,0.04364722967929002,0.7441874187311474,48.63218768437704,4.698426361273554,0.09661145393664444,0.4106906476228127,14.940998077392578,1.2228041939113452,3.076000213623047,0.32128358298980536,-1.216029802754435,1.4415495850894042,0.17720830971503612,1.0256098582880178,2.028714421304303,0.9956586469461163,1.7574996948242188,-5.493000030517585,0.6521739130434783,0.09090909090909091,0.08695652173913043,0.8237926414676139,0.08695652173913043,0.0,2.3801086720979714,9.667999267578125,14.940998077392578,0.5880969216574934,0.13415959956751233,0.913670883919753,0.9944801231877912,0.9926502580637684,0.0054865787522860015,0.0018631631839455599,0.046326234038171765,0.020602296126596385,0.013675192095562524,0.913670883919753
ETTh2,28,672,695,2016-07-29T00:00:00,2016-07-29T23:00:00,24,30,0.05,0.05,sum,0.10338868978545024,0.0032743701571393835,0.6324316309012512,48.677937825520836,4.138497939832846,0.08501793880045876,0.3420040926725958,12.524497985839844,1.069978133491848,3.5159988403320312,0.11808454895349164,-1.3946960381982894,1.327915445183799,0.07788720207532386,0.648166153750744,2.029246022537835,0.9154386512926634,0.4394989013671875,-5.0540008544921875,0.6666666666666666,0.1,0.08695652173913043,0.8046448491063231,0.08695652173913043,0.043478260869565216,2.726231655420233,7.909999847412109,12.524497985839844,0.7979196219596977,0.14927872904821682,0.9047179717410339,0.994026338868866,0.9874235876718082,0.010665531378171006,0.001910880950020778,0.04687922769573809,0.02105408361182535,0.005225347444194469,0.9047179717410339
ETTh2,29,696,719,2016-07-30T00:00:00,2016-07-30T23:00:00,24,30,0.05,0.05,sum,0.10663318483757565,0.02399083450069141,0.6691957656051795,48.86514552434286,4.300174232302662,0.08800084774699916,0.3045811114103893,14.722000122070312,1.2376956110415251,3.954502105712905,0.5183639916588478,-0.8536019965015011,1.601264609910717,0.29695859884018433,0.9262499631483228,1.9611591780065252,1.3190311427763648,0.9770011901855469,-2.7584991455078196,0.6086956521739131,0.09090909090909091,0.08695652173913043,0.6889741897823027,0.08695652173913043,0.043478260869565216,3.6742267131093986,10.009498596191406,14.722000122070312,0.6092485676672137,0.2412038501608352,0.8098498621125787,0.9822093247295034,0.9763599258034998,0.019421902160831353,0.0042181720356687415,0.05258826935416233,0.031267856125395524,0.026674254586371248,0.8098498621125787
ETTh2,30,720,743,2016-07-31T00:00:00,2016-07-31T23:00:00,24,30,0.05,0.05,sum,0.0,0.0,0.0,47.32899856567383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999919834406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETTh2,31,744,767,2016-08-01T00:00:00,2016-08-01T23:00:00,24,30,0.05,0.05,sum,0.09765493101425567,0.0,0.6185300680538929,46.76145839691162,4.02513972272532,0.08607814768519667,0.3353239241890272,12.744503021240234,1.0795654628587805,4.174999237060547,0.2063390318827473,-1.2644391714375596,1.3676344331922379,0.10673503360525542,0.6976122427568703,1.9561144925110492,0.9414532619886189,0.6590003967285156,-4.395000457763672,0.6363636363636364,0.09523809523809523,0.08695652173913043,0.7009650601102598,0.08695652173913043,0.043478260869565216,2.249722225560202,8.130001068115234,12.744503021240234,0.73349578133178,0.17729581764143745,0.8764417728157577,0.9908552205288232,0.9869965457037216,0.008720545622563579,0.004282908673714812,0.0489744267698274,0.029451321787461352,0.023706014203458935,0.8764417728157577
ETTh2,32,768,791,2016-08-02T00:00:00,2016-08-02T23:00:00,24,30,0.05,0.05,sum,0.0766073899147389,0.0,0.5349519549546328,43.95991690953573,3.208466606284837,0.0729861844861449,-0.1637499983414371,14.0625,1.1559998885444973,4.394500732421875,0.5022260816714549,0.35772399697541246,1.7038951182114872,0.3528969866551079,1.6900843764783846,1.3875039780137903,1.9879175204771609,-8.569999694824219,-5.9329986572265625,0.6190476190476191,0.2,0.13043478260869565,0.49854974719314304,0.13043478260869565,0.13043478260869565,8.490634777208253,14.0625,8.569499969482422,0.8212019455913929,0.6421284903929477,0.46999664285614406,0.8231826103669241,0.7084774669250159,0.2094341694516772,0.08208836362330689,0.10584701460423021,0.1020851918165014,0.3568179153557609,0.46999664285614406
ETTh2,33,792,815,2016-08-03T00:00:00,2016-08-03T23:00:00,24,30,0.05,0.05,sum,0.060842354443222314,0.0,0.4357865924923472,37.90827099482218,2.5767097498553437,0.06797223090252703,0.2706345284503433,7.909999847412109,0.6783261506453807,1.7580032348632812,-0.07901288359857643,-1.2888989919468743,0.8310464613209465,-0.35581145912954665,1.0986012273634926,1.0069269617121848,0.6279436089100214,3.295501708984368,-2.4174995422363352,0.5217391304347826,0.22727272727272727,0.08695652173913043,0.45347137487990485,0.08695652173913043,0.0,2.2987835425712193,4.6144981384277415,7.909999847412109,0.6300691427741625,0.15020861080528083,0.9292253571014922,0.9745911534750208,0.9349563267456362,0.04987562589187588,0.01516804736248806,0.053540819405627674,0.049429817302175175,0.058910540837073734,0.9292253571014922
