dataset,window_id,start_index,end_index,start_time,end_time,points_per_day,reference_days,alpha,beta,method,volatility,anomaly_density_intensity,turbulence_score,mean,std,cv,trend,range,mean_abs_change,max_abs_change,skewness,kurtosis,realized_volatility,volatility_shock,volatility_ratio_late_early,upside_volatility,downside_volatility,cumulative_change,momentum,trend_consistency,reversal_rate,mean_crossing_rate,lag1_autocorr,mean_reversion_strength,jump_intensity,tail_ratio,max_drawdown,max_drawup,direction_entropy,spectral_entropy,dominant_frequency_energy_ratio,top3_frequency_energy_ratio,low_freq_energy_ratio,mid_freq_energy_ratio,high_freq_energy_ratio,spectral_centroid,spectral_bandwidth,spectral_flatness,daily_cycle_energy_ratio
Exchange,13,13,13,1990-01-14T00:00:00,1990-01-14T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.6118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999958610032168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,14,14,14,1990-01-15T00:00:00,1990-01-15T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.6052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999956940133883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,15,15,15,1990-01-16T00:00:00,1990-01-16T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999967212413026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,16,16,16,1990-01-17T00:00:00,1990-01-17T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999997862810031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,17,17,17,1990-01-18T00:00:00,1990-01-18T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999978223881414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,18,18,18,1990-01-19T00:00:00,1990-01-19T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999977653747585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,19,19,19,1990-01-20T00:00:00,1990-01-20T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999977160354959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,20,20,20,1990-01-21T00:00:00,1990-01-21T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999976648590719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,21,21,21,1990-01-22T00:00:00,1990-01-22T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999976757749109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,22,22,22,1990-01-23T00:00:00,1990-01-23T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.6003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999976694441054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,23,23,23,1990-01-24T00:00:00,1990-01-24T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999976235429433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,24,24,24,1990-01-25T00:00:00,1990-01-25T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999975721944041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,25,25,25,1990-01-26T00:00:00,1990-01-26T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999975224645997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,26,26,26,1990-01-27T00:00:00,1990-01-27T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999997638796246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,27,27,27,1990-01-28T00:00:00,1990-01-28T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999976035987375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,28,28,28,1990-01-29T00:00:00,1990-01-29T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999975642262293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,29,29,29,1990-01-30T00:00:00,1990-01-30T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999975199498842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,30,30,30,1990-01-31T00:00:00,1990-01-31T00:00:00,1,30,0.05,0.05,sum,0.0,0.6242306129740927,0.08121153064870464,0.5815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999974760715589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,31,31,31,1990-02-01T00:00:00,1990-02-01T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999977441348036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,32,32,32,1990-02-02T00:00:00,1990-02-02T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999977471590931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,33,33,33,1990-02-03T00:00:00,1990-02-03T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999977731326393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,34,34,34,1990-02-04T00:00:00,1990-02-04T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999977731326393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,35,35,35,1990-02-05T00:00:00,1990-02-05T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999997704384957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,36,36,36,1990-02-06T00:00:00,1990-02-06T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999976827059528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,37,37,37,1990-02-07T00:00:00,1990-02-07T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999976766499082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,38,38,38,1990-02-08T00:00:00,1990-02-08T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999976482250135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,39,39,39,1990-02-09T00:00:00,1990-02-09T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999997641639656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,40,40,40,1990-02-10T00:00:00,1990-02-10T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999976113785122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,41,41,41,1990-02-11T00:00:00,1990-02-11T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999975917184407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,42,42,42,1990-02-12T00:00:00,1990-02-12T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999975860449682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,43,43,43,1990-02-13T00:00:00,1990-02-13T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999997576413659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,44,44,44,1990-02-14T00:00:00,1990-02-14T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999974966907498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,45,45,45,1990-02-15T00:00:00,1990-02-15T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999968035285008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,46,46,46,1990-02-16T00:00:00,1990-02-16T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999967500207307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,47,47,47,1990-02-17T00:00:00,1990-02-17T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999967866779271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,48,48,48,1990-02-18T00:00:00,1990-02-18T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999967658959745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,49,49,49,1990-02-19T00:00:00,1990-02-19T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999967753149615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,50,50,50,1990-02-20T00:00:00,1990-02-20T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999966055857505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,51,51,51,1990-02-21T00:00:00,1990-02-21T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999965846855993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,52,52,52,1990-02-22T00:00:00,1990-02-22T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99999656049042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,53,53,53,1990-02-23T00:00:00,1990-02-23T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999965893466594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,54,54,54,1990-02-24T00:00:00,1990-02-24T00:00:00,1,30,0.05,0.05,sum,0.0,0.8150454004733736,0.09075227002366869,0.5793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999965891815324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,55,55,55,1990-02-25T00:00:00,1990-02-25T00:00:00,1,30,0.05,0.05,sum,0.0,0.3345934375837878,0.06672967187918939,0.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999963153335775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,56,56,56,1990-02-26T00:00:00,1990-02-26T00:00:00,1,30,0.05,0.05,sum,0.0,0.9028983796361114,0.09514491898180558,0.5785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999963301621664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,57,57,57,1990-02-27T00:00:00,1990-02-27T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999963348546483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,58,58,58,1990-02-28T00:00:00,1990-02-28T00:00:00,1,30,0.05,0.05,sum,0.0,0.0,0.0,0.5808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999963850869342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,59,59,59,1990-03-01T00:00:00,1990-03-01T00:00:00,1,30,0.05,0.05,sum,0.0,0.7286734996457054,0.08643367498228527,0.5767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999963884075768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exchange,60,60,60,1990-03-02T00:00:00,1990-03-02T00:00:00,1,30,0.05,0.05,sum,0.0,0.007919240065149769,0.050395962003257494,0.5783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999951258332331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
